iter	Passed	Remaining
807	74682	54717
808	74777	54626
809	74871	54535
810	74981	54456
811	75103	54385
812	75225	54314
813	75332	54232
814	75437	54148
815	75535	54059
816	75626	53966
817	75733	53883
818	75831	53795
819	75936	53711
820	76040	53626
821	76141	53539
822	76255	53462
823	76365	53381
824	76473	53299
825	76587	53221
826	76715	53153
827	76826	53073
828	76942	52996
829	77044	52910
830	77139	52818
831	77229	52724
832	77335	52639
833	77428	52547
834	77540	52467
835	77641	52380
836	77773	52313
837	77888	52235
838	77996	52152
839	78102	52068
840	78212	51986
841	78325	51907
842	78439	51827
843	78564	51755
844	78691	51684
845	78778	51587
846	78892	51508
847	79016	51435
848	79112	51343
849	79236	51270
850	79347	51188
851	79474	51117
852	79589	51038
853	79721	50969
854	79840	50892
855	79974	50824
856	80084	50742
857	80188	50655
858	80284	50563
859	80367	50463
860	80459	50368
861	80578	50291
862	80707	50220
863	80808	50131
864	80908	50041
865	81023	49961
866	81127	49874
867	81243	49794
868	81354	49711
869	81481	49637
870	81601	49560
871	81717	49480
872	81840	49404
873	81947	49318
874	82046	49228
875	82175	49155
876	82303	49082
877	82428	49006
878	82553	48931
879	82679	48856
880	82793	48773
881	82916	48696
882	83039	48619
883	83157	48539
884	83281	48463
885	83390	48378
886	83498	48291
887	83601	48202
888	83708	48116
889	83814	48028
890	83916	47938
891	84024	47852
892	84133	47766
893	84253	47687
894	84359	47599
895	84465	47511
896	84560	47417
897	84671	47333
898	84777	47245
899	84907	47170
900	85028	47091
901	85142	47007
902	85244	46917
903	85350	46829
904	85451	46738
905	85557	46650
906	85657	46558
907	85754	46466
908	85845	46369
909	85939	46275
910	86034	46181
911	86136	46090
912	86225	45993
913	86319	45898
914	86415	45805
915	86515	45713
916	86609	45618
917	86706	45525
918	86800	45430
919	86894	45336
920	86977	45235
921	87080	45145
922	87178	45053
923	87270	44957
924	87366	44864
925	87467	44772
926	87565	44680
927	87661	44586
928	87757	44492
929	87853	44399
930	87955	44308
931	88048	44213
932	88146	44120
933	88246	44028
934	88331	43929
935	88423	43833
936	88524	43742
937	88636	43656
938	88716	43555
939	88815	43462
940	88918	43372
941	89018	43280
942	89115	43187
943	89213	43094
944	89310	43001
945	89409	42908
946	89506	42815
947	89600	42720
948	89699	42628
949	89798	42536
950	89904	42447
951	90002	42353
952	90098	42260
953	90198	42168
954	90300	42077
955	90412	41990
956	90517	41901
957	90615	41808
958	90718	41717
959	90818	41625
960	90919	41533
961	91013	41438
962	91110	41345
963	91201	41249
964	91300	41156
965	91393	41060
966	91492	40968
967	91587	40873
968	91680	40778
969	91782	40687
970	91880	40593
971	91980	40501
972	92075	40407
973	92172	40313
974	92267	40219
975	92363	40124
976	92458	40030
977	92551	39935
978	92632	39834
979	92712	39734
980	92803	39637
981	92900	39544
982	92986	39445
983	93077	39350
984	93164	39251
985	93256	39156
986	93350	39061
987	93446	38967
988	93548	38875
989	93645	38782
990	93751	38692
991	93837	38594
992	93936	38501
993	94041	38411
994	94138	38317
995	94235	38223
996	94330	38129
997	94416	38031
998	94513	37937
999	94606	37842
1000	94703	37748
1001	94792	37652
1002	94890	37558
1003	94991	37466
1004	95075	37367
1005	95169	37272
1006	95261	37177
1007	95354	37082
1008	95452	36989
1009	95544	36893
1010	95644	36800
1011	95743	36707
1012	95849	36617
1013	95954	36526
1014	96063	36437
1015	96167	36346
1016	96261	36252
1017	96341	36151
1018	96436	36057
1019	96531	35962
1020	96626	35868
1021	96714	35771
1022	96811	35677
1023	96907	35583
1024	97001	35488
1025	97090	35391
1026	97169	35291
1027	97266	35197
1028	97348	35098
1029	97448	35005
1030	97543	34911
1031	97637	34816
1032	97727	34720
1033	97820	34625
1034	97919	34532
1035	98015	34437
1036	98099	34339
1037	98198	34246
1038	98294	34152
1039	98388	34057
1040	98484	33963
1041	98583	33870
1042	98679	33776
1043	98776	33682
1044	98869	33587
1045	98949	33487
1046	99046	33393
1047	99142	33299
1048	99246	33208
1049	99341	33113
1050	99436	33019
1051	99529	32924
1052	99621	32828
1053	99719	32735
1054	99812	32640
1055	99909	32546
1056	100003	32451
1057	100098	32357
1058	100196	32263
1059	100297	32170
1060	100390	32075
1061	100464	31974
1062	100555	31878
1063	100650	31784
1064	100741	31688
1065	100836	31594
1066	100938	31501
1067	101038	31408
1068	101144	31317
1069	101255	31228
1070	101359	31136
1071	101456	31042
1072	101542	30945
1073	101639	30851
1074	101731	30756
1075	101827	30661
1076	101934	30570
1077	102027	30475
1078	102120	30380
1079	102213	30285
1080	102312	30192
1081	102407	30097
1082	102508	30004
1083	102605	29910
1084	102702	29816
1085	102799	29723
1086	102899	29629
1087	102992	29534
1088	103089	29440
1089	103181	29345
1090	103273	29249
1091	103370	29155
1092	103462	29060
1093	103557	28965
1094	103638	28867
1095	103727	28771
1096	103821	28676
1097	103911	28580
1098	104011	28487
1099	104104	28392
1100	104200	28297
1101	104298	28204
1102	104397	28110
1103	104493	28016
1104	104588	27921
1105	104689	27828
1106	104782	27733
1107	104872	27637
1108	104971	27544
1109	105078	27452
1110	105179	27359
1111	105270	27264
1112	105362	27168
1113	105457	27074
1114	105555	26980
1115	105658	26888
1116	105759	26795
1117	105857	26701
1118	105956	26607
1119	106055	26513
1120	106148	26418
1121	106243	26324
1122	106346	26231
1123	106454	26140
1124	106555	26046
1125	106661	25954
1126	106754	25859
1127	106858	25767
1128	106960	25674
1129	107042	25576
1130	107135	25481
1131	107230	25386
1132	107360	25300
1133	107498	25215
1134	107628	25129
1135	107723	25034
1136	107811	24938
1137	107909	24843
1138	108005	24749
1139	108111	24657
1140	108196	24560
1141	108296	24466
1142	108398	24372
1143	108495	24278
1144	108591	24184
1145	108667	24085
1146	108761	23990
1147	108851	23894
1148	108946	23799
1149	109047	23705
1150	109151	23613
1151	109256	23520
1152	109356	23426
1153	109463	23334
1154	109548	23237
1155	109646	23143
