iter	Logloss
388	0.3414301248
389	0.3414212979
390	0.3413925886
391	0.3413727276
392	0.3413460379
393	0.3413282207
394	0.3412826037
395	0.3412595583
396	0.3412472059
397	0.3412199689
398	0.3411771324
399	0.3410919737
400	0.3410338368
401	0.3410067071
402	0.3409597807
403	0.3409322791
404	0.3409229375
405	0.3408938461
406	0.3408715291
407	0.3408560857
408	0.3408184331
409	0.3407986508
410	0.3407827667
411	0.340763586
412	0.3407267164
413	0.340702445
414	0.3406754081
415	0.3406557069
416	0.3406255871
417	0.3406006584
418	0.3405803317
419	0.3405658944
420	0.3405511716
421	0.3405324327
422	0.3405156198
423	0.3404821391
424	0.3404434319
425	0.3404122855
426	0.3403981814
427	0.3403763739
428	0.3403605449
429	0.3403497371
430	0.3403342796
431	0.3403065477
432	0.3402783332
433	0.3402557502
434	0.3402375916
435	0.3402097937
436	0.3401763816
437	0.3401726317
438	0.3401498112
439	0.340137877
440	0.3401085844
441	0.3400881967
442	0.3400711847
443	0.3400466107
444	0.3400224977
445	0.3399938363
446	0.3399877384
447	0.3399819591
448	0.3399598358
449	0.3399314943
450	0.3398764744
451	0.3398003756
452	0.3397702705
453	0.3397278026
454	0.3397166901
455	0.339700298
456	0.3396823588
457	0.3396553944
458	0.339603517
459	0.3395839595
460	0.3395626127
461	0.3395340684
462	0.339522691
463	0.3394962425
464	0.339474932
465	0.3394455819
466	0.3394265169
467	0.339412861
468	0.3393908183
469	0.3393707372
470	0.3393458708
471	0.3393286538
472	0.3393137465
473	0.3392981479
474	0.3392814999
475	0.3392595322
476	0.3392388125
477	0.3392183235
478	0.3392133972
479	0.3391911248
480	0.3391844759
481	0.3391630508
482	0.3391433132
483	0.3391213679
484	0.3391105023
485	0.3390769659
486	0.3390517726
487	0.3390373919
488	0.3390072717
489	0.3389788401
490	0.3389593285
491	0.3389389053
492	0.3388969548
493	0.3388762807
494	0.3388548668
495	0.338838466
496	0.3388168688
497	0.3387985903
498	0.3387757845
499	0.3387386279
500	0.3387215275
501	0.3386966121
502	0.3386828403
503	0.3386615349
504	0.3386479066
505	0.3386422721
506	0.3385943845
507	0.3385900889
508	0.3385839256
509	0.3385423139
510	0.3385249579
511	0.3385011786
512	0.338481164
513	0.3384665405
514	0.3384613018
515	0.3384422766
516	0.3384231084
517	0.3384177513
518	0.3383968795
519	0.3383822579
520	0.3383516964
521	0.3383371637
522	0.3383122354
523	0.338288035
524	0.3382212672
525	0.3381917738
526	0.3381128072
527	0.3380840066
528	0.3380400522
529	0.3380167906
530	0.3379991664
531	0.3379868288
532	0.3379729364
533	0.3379375119
534	0.3379123955
535	0.3378966636
536	0.3378871963
537	0.3378689682
538	0.3378616634
539	0.3378361053
540	0.3378099135
541	0.337790355
542	0.3377599859
543	0.3377456282
544	0.3377318436
545	0.3377203299
546	0.3376988687
547	0.3376832395
548	0.3376519662
549	0.3376307491
550	0.337613754
551	0.3375911296
552	0.3375760248
553	0.3375551682
554	0.3375288527
555	0.3375155975
556	0.3374955757
557	0.3374762024
558	0.3374584641
559	0.3374396286
560	0.3374261852
561	0.3374209175
562	0.3374085054
563	0.3373882644
564	0.3373667495
565	0.3373499151
566	0.3373444191
567	0.3373206307
568	0.3373169772
569	0.3372947221
570	0.3372733131
571	0.3372647257
572	0.3372434912
573	0.3372177528
574	0.3371977787
575	0.3371852956
576	0.3371667764
577	0.3371501996
578	0.3371227473
579	0.3371029373
580	0.337071344
581	0.3370191646
582	0.3370014591
583	0.3369780663
584	0.3369597851
585	0.3369392687
586	0.3369146469
587	0.3368936771
588	0.3368687977
589	0.3368453531
590	0.3368304682
591	0.3367725143
592	0.3367656281
593	0.3367394241
594	0.3367244213
595	0.3367175223
596	0.3367035639
597	0.3366699414
598	0.3366568562
599	0.3366393444
600	0.3366203707
601	0.3366153921
602	0.3365948663
603	0.3365725235
604	0.3365532636
605	0.3365349041
606	0.3365100142
607	0.3364934747
608	0.3364723956
609	0.3364586121
610	0.3364510999
611	0.3364415222
612	0.3364251069
613	0.3364097374
614	0.3363914379
615	0.3363701381
616	0.3363514025
617	0.3363454331
618	0.3363226208
619	0.3363037353
620	0.3362584588
621	0.3362305828
622	0.3362087513
623	0.3361853532
624	0.336171912
625	0.3361590024
626	0.3361442556
627	0.3361139996
628	0.3360898569
629	0.3360780804
630	0.3360619374
631	0.3360420976
632	0.3360201761
633	0.3360013996
634	0.3359454463
635	0.3359270578
636	0.335919843
637	0.3358875259
638	0.3358812218
639	0.3358673738
640	0.3358433697
641	0.3358224407
642	0.3358132288
643	0.3357933922
644	0.3357806475
645	0.3357646041
646	0.335744878
647	0.335731631
648	0.3357147622
649	0.3356952689
650	0.335680273
651	0.3356564797
652	0.3356367564
653	0.3356114639
654	0.3355902243
655	0.3355676221
656	0.3355472392
657	0.3355346411
658	0.3355175348
659	0.3354969304
660	0.3354797764
661	0.3354477913
662	0.3354094936
663	0.335403978
664	0.3353838967
665	0.3353726005
666	0.3353532963
667	0.3353229802
668	0.3353058464
669	0.3352880829
670	0.3352701351
671	0.335251738
672	0.3352204467
673	0.3352000436
674	0.3351801594
675	0.3351762418
676	0.3351535177
677	0.3351336278
678	0.3351123224
679	0.3350921484
680	0.3350756028
681	0.3350486471
682	0.3350346046
683	0.3350243609
684	0.3350074824
685	0.3349876849
686	0.3349770617
687	0.3349695877
688	0.3349578015
689	0.3349337413
690	0.3349195004
691	0.3349142716
692	0.3349066978
693	0.3348863344
694	0.3348634641
695	0.3348526455
696	0.334838073
697	0.3348296809
698	0.3348151767
699	0.3348062186
700	0.3347921088
701	0.3347901711
702	0.3347715839
703	0.3347679756
704	0.3347428201
705	0.334726786
706	0.3346984178
707	0.3346855116
708	0.3346643666
709	0.3346476245
710	0.3346250867
711	0.3346112896
712	0.334593945
713	0.3345837153
714	0.3345686907
715	0.3345526142
716	0.334543133
717	0.3345291419
718	0.3345060514
719	0.3344841022
720	0.3344673616
721	0.3344407773
722	0.3344137947
723	0.3343766693
724	0.334360853
725	0.3343473671
726	0.3343339262
727	0.3343080253
728	0.3342930845
729	0.3342605392
730	0.3342367368
731	0.3342190289
732	0.3342176218
733	0.3342012925
734	0.3341974177
735	0.3341807952
736	0.3341662335
737	0.3341454252
738	0.3341243336
739	0.334118814
740	0.3341046277
741	0.3340918449
742	0.3340819344
743	0.3340704087
744	0.3340578719
745	0.3340457973
746	0.3340251218
747	0.3340118829
748	0.3339933929
749	0.3339913465
750	0.3339870268
751	0.3339685972
752	0.3339513162
753	0.3339337874
754	0.3339275834
755	0.3339123017
756	0.3338858111
757	0.3338801195
758	0.3338576464
759	0.3338425292
760	0.3338201081
761	0.3338024534
762	0.3337936326
763	0.3337743663
764	0.3337698149
765	0.3337527963
766	0.3337327818
767	0.3337181146
768	0.3337092859
769	0.3336683933
770	0.3336668719
771	0.3336485653
772	0.3336384014
773	0.3336215576
774	0.3336030257
775	0.3335797324
776	0.3335622891
777	0.3335421978
778	0.3335278125
779	0.3335002889
780	0.3334835304
781	0.333460891
782	0.3334464794
783	0.3334341641
784	0.3334287502
785	0.3334249279
786	0.3334212285
787	0.3334087627
788	0.3333899263
789	0.3333682974
790	0.3333528122
791	0.3333373373
792	0.3333176041
793	0.3333007394
794	0.3332841455
795	0.3332683385
796	0.33325505
797	0.3332383768
798	0.3332235223
799	0.3332043458
800	0.3331874889
801	0.3331459323
802	0.3331406
803	0.3331374802
804	0.3331262871
805	0.333100298
806	0.3330919585
807	0.3330912748
808	0.3330792265
809	0.3330646834
810	0.3330526379
811	0.3330342966
812	0.3330215197
813	0.3330049716
814	0.3329840389
815	0.3329661851
816	0.3329417942
817	0.3329180858
818	0.3328977776
819	0.3328797924
820	0.3328728548
821	0.3328573305
822	0.3328490733
823	0.3328461573
824	0.3328418927
825	0.3328366233
826	0.3328323181
827	0.3328135159
828	0.3327952202
829	0.3327731045
830	0.332749739
831	0.3327450225
832	0.3327207513
833	0.3327034299
834	0.3326817355
835	0.3326666139
836	0.3326515267
837	0.332644576
838	0.3326291353
839	0.3326142419
840	0.3325984725
841	0.3325853282
842	0.3325762264
843	0.3325549696
844	0.3325410707
845	0.3325238566
846	0.3325067701
847	0.332501882
848	0.3324646419
849	0.3324499849
850	0.332438939
851	0.3324213419
852	0.3323972902
853	0.3323897769
854	0.3323488867
855	0.332336674
856	0.3323246693
857	0.3322996681
858	0.3322763135
859	0.3322690326
860	0.3322465935
861	0.332226373
862	0.3322229682
863	0.3321605565
864	0.3321387546
865	0.3321151269
866	0.332097856
867	0.3320802585
868	0.3320630806
869	0.3320431104
870	0.3320204538
871	0.3319995457
872	0.3319843743
873	0.3319651361
874	0.3319464438
875	0.3319367069
876	0.3319231245
877	0.3319046095
878	0.3318946024
879	0.3318784645
880	0.331858733
881	0.3318319207
882	0.331827361
883	0.3318160931
884	0.3318074544
885	0.3317933423
886	0.3317735185
887	0.3317521913
888	0.3317341205
889	0.331726048
890	0.3317138358
891	0.3316936165
892	0.3316817446
893	0.3316757034
894	0.3316699993
895	0.3316482888
896	0.3316477086
897	0.331630721
898	0.3316160827
899	0.3315941557
900	0.3315786798
901	0.3315587378
902	0.3315479436
903	0.3315282631
904	0.3315136053
905	0.3314783093
906	0.331471383
907	0.3314466804
908	0.331446197
909	0.3314306006
910	0.3314211689
911	0.3314087229
912	0.3313997714
913	0.3313758671
914	0.3313627923
915	0.331353742
916	0.331332849
917	0.3313210697
918	0.3313015329
919	0.3312857349
920	0.3312571816
921	0.3312419909
922	0.3312257915
923	0.3312064198
924	0.3311925922
925	0.3311824595
926	0.3311686989
927	0.3311525619
928	0.3311307459
929	0.3311220515
930	0.3311151093
931	0.3310914291
932	0.3310806806
933	0.3310575404
934	0.331027882
935	0.3310195195
936	0.331009718
937	0.331006383
938	0.3309903426
939	0.3309763543
940	0.3309539164
941	0.330942201
942	0.3309160272
943	0.3309081496
944	0.3309033453
945	0.3308921512
946	0.3308780581
947	0.3308576544
948	0.330834639
949	0.3308220529
950	0.3308179681
951	0.3307883265
952	0.3307712503
953	0.3307612924
954	0.330753619
955	0.3307428617
956	0.3307291716
957	0.3307043316
958	0.3306944106
959	0.3306857061
960	0.330665901
961	0.3306468524
962	0.3306396499
963	0.3306245372
964	0.330619393
965	0.3306098709
966	0.3305991799
967	0.3305931237
968	0.3305834199
969	0.330575528
970	0.330546951
971	0.3305323161
972	0.3305167871
973	0.3305007506
974	0.330472062
975	0.3304533512
976	0.3304267143
977	0.3304124555
978	0.3303973588
979	0.3303518738
980	0.3303296522
981	0.3303152228
982	0.3303142453
983	0.3303102811
984	0.3302959696
985	0.3302803481
986	0.3302608411
987	0.3302441694
988	0.3302356406
989	0.3302197581
990	0.3302096321
991	0.3301976687
992	0.3301861937
993	0.3301776082
994	0.3301626567
995	0.3301452527
996	0.3301330235
997	0.3301189099
998	0.3301015275
999	0.3300867467
1000	0.3300804494
1001	0.3300681003
1002	0.3300509201
1003	0.3300406069
1004	0.330016091
1005	0.3299957668
1006	0.3299832673
1007	0.3299698682
1008	0.3299488423
1009	0.329931876
1010	0.3299114878
1011	0.3298967904
1012	0.3298867008
1013	0.3298825776
1014	0.3298716727
1015	0.3298623158
1016	0.3298443531
1017	0.3298311545
1018	0.3298127669
1019	0.3297981907
1020	0.3297863787
1021	0.3297682433
1022	0.329759483
1023	0.3297406008
1024	0.3297210066
1025	0.3297022383
1026	0.329687365
1027	0.3296800458
1028	0.3296487529
1029	0.3296404104
1030	0.329623479
1031	0.3296044719
1032	0.3295920055
1033	0.3295702328
1034	0.3295580106
1035	0.3295502226
1036	0.3295266873
1037	0.3295200077
1038	0.3295134928
1039	0.3294942516
1040	0.3294766199
1041	0.3294726555
1042	0.3294552161
1043	0.3294367475
1044	0.3294185033
1045	0.3294033863
1046	0.3293810338
1047	0.3293542161
1048	0.3293499477
1049	0.3293323223
1050	0.3293187204
1051	0.3293048636
1052	0.3292853221
1053	0.3292716678
1054	0.3292582786
1055	0.3292413081
1056	0.3292278836
1057	0.3292135651
1058	0.3292058781
1059	0.3291981627
1060	0.3291675934
1061	0.3291667238
1062	0.32915694
1063	0.3291409885
1064	0.3291275773
1065	0.3291198612
1066	0.3290920269
1067	0.3290721331
1068	0.3290524469
1069	0.3290416112
1070	0.3290250387
1071	0.3290166785
1072	0.3290102173
1073	0.3289899204
1074	0.3289709352
1075	0.3289541546
1076	0.3289498851
1077	0.3289343155
1078	0.3289220941
1079	0.3289022872
1080	0.3288881566
1081	0.3288767892
1082	0.3288626087
1083	0.3288455438
1084	0.3288257481
1085	0.3288088074
1086	0.328804513
1087	0.3287836262
1088	0.3287688804
1089	0.3287531819
1090	0.3287409617
1091	0.3287358969
1092	0.3287188079
1093	0.3287178345
1094	0.3287138403
1095	0.3286939907
1096	0.3286809733
1097	0.3286605787
1098	0.3286440629
1099	0.3286291414
1100	0.3286185201
1101	0.3286064202
1102	0.32860357
1103	0.3285818796
1104	0.3285661354
1105	0.3285639695
1106	0.3285458762
1107	0.3285415851
1108	0.3285304234
1109	0.3285250151
1110	0.3285135889
1111	0.3285033524
1112	0.3284894158
1113	0.3284766982
1114	0.3284602093
1115	0.328448067
1116	0.3284358545
1117	0.3284219232
1118	0.3284017601
1119	0.3283909948
1120	0.3283767846
1121	0.3283631546
1122	0.3283529663
1123	0.3283406777
1124	0.3283211697
1125	0.3283076858
1126	0.3282888519
1127	0.328281906
1128	0.3282679719
1129	0.3282506937
1130	0.3282332983
1131	0.3282123908
1132	0.3282049428
1133	0.3281832154
1134	0.3281804705
1135	0.328174402
1136	0.3281672993
1137	0.3281624542
1138	0.3281466867
1139	0.3281354016
1140	0.3281148475
1141	0.328094649
1142	0.3280772414
1143	0.328060951
1144	0.3280429658
1145	0.3280394849
1146	0.3280242905
1147	0.3280179791
1148	0.3280063219
1149	0.3279885647
1150	0.3279776784
1151	0.3279650725
1152	0.3279563721
1153	0.3279494445
1154	0.3279233216
1155	0.3279114367
