iter	Logloss
244	0.347351909
245	0.3473346849
246	0.3473272223
247	0.347294109
248	0.3472761004
249	0.3472567937
250	0.3472323097
251	0.3471983308
252	0.3471801235
253	0.3471608761
254	0.3471444437
255	0.347122213
256	0.3470712807
257	0.3469345648
258	0.346828314
259	0.3467836698
260	0.3467125277
261	0.3465920393
262	0.3465207056
263	0.3464473567
264	0.3463167693
265	0.3462873531
266	0.3462801346
267	0.3462283373
268	0.3462066288
269	0.3461684988
270	0.3461683692
271	0.3461377141
272	0.3461222324
273	0.3461007888
274	0.3460508471
275	0.3459944088
276	0.3459824854
277	0.3459620283
278	0.3459507051
279	0.3459340616
280	0.3459194999
281	0.3458349616
282	0.3458197437
283	0.345806174
284	0.3457874377
285	0.3457487085
286	0.3456203661
287	0.345583692
288	0.3454752728
289	0.3454726836
290	0.345340754
291	0.3453216181
292	0.3453068007
293	0.345281958
294	0.3452443401
295	0.3452022472
296	0.3451882557
297	0.3450743204
298	0.3450568102
299	0.3450296569
300	0.3450165044
301	0.3449984905
302	0.3449843548
303	0.3449685007
304	0.3449479666
305	0.3449408144
306	0.344922135
307	0.3448349109
308	0.3447773404
309	0.3447369588
310	0.3447168152
311	0.3446734333
312	0.3446405327
313	0.3446221376
314	0.3446086151
315	0.3445908437
316	0.3444731013
317	0.3444431789
318	0.3444290609
319	0.3444182187
320	0.344397509
321	0.3443834627
322	0.3443667294
323	0.344348578
324	0.3443336531
325	0.3443178067
326	0.3442995111
327	0.344287456
328	0.3442707084
329	0.3442630421
330	0.3442514786
331	0.3442160766
332	0.3442001979
333	0.3441842267
334	0.3441680686
335	0.3441432485
336	0.3441027425
337	0.3440820952
338	0.344061832
339	0.3440049163
340	0.3439849509
341	0.3439686903
342	0.3439458364
343	0.3439393685
344	0.3438985809
345	0.3438514049
346	0.3438480005
347	0.3438408294
348	0.3438212817
349	0.34380761
350	0.3437418634
351	0.3437387596
352	0.3437230747
353	0.34369759
354	0.3436804669
355	0.3436632235
356	0.3436509142
357	0.3436378422
358	0.3435826237
359	0.3435716635
360	0.3435516122
361	0.3435457347
362	0.3435317541
363	0.343512532
364	0.3434627357
365	0.3434394411
366	0.3434319987
367	0.3434159037
368	0.343408371
369	0.3434055298
370	0.3433888899
371	0.3433710002
372	0.3433690629
373	0.343354486
374	0.343348355
375	0.3433231079
376	0.343299777
377	0.3432641356
378	0.3432431204
379	0.3432241229
380	0.3432093152
381	0.3431922884
382	0.3431727953
383	0.3431674243
384	0.3431472063
385	0.3431255655
386	0.3431147918
387	0.3431048567
388	0.3430984284
389	0.3430804734
390	0.3430616316
391	0.3430456745
392	0.3430256135
393	0.3429954444
394	0.3429858011
395	0.3429685825
396	0.3429541415
397	0.3429149088
398	0.3429106611
399	0.3429005806
400	0.3428832929
401	0.3428381034
402	0.3428161967
403	0.3427991599
404	0.34278667
405	0.3427818067
406	0.3427696398
407	0.3427296988
408	0.3427110259
409	0.3426883513
410	0.3426813766
411	0.342666526
412	0.3426636004
413	0.3426241982
414	0.3426131052
415	0.3426040982
416	0.3425674664
417	0.3425620176
418	0.3425452231
419	0.3425191726
420	0.3425040228
421	0.3424848812
422	0.3424769701
423	0.3424682135
424	0.3424477412
425	0.342426908
426	0.3424098962
427	0.3423953152
428	0.34236235
429	0.3423458429
430	0.3423342702
431	0.3423317617
432	0.3423172064
433	0.3423133805
434	0.342308466
435	0.3422854372
436	0.3422689709
437	0.3422541334
438	0.3422381783
439	0.3422209013
440	0.3421354681
441	0.3420593592
442	0.3420372142
443	0.3420260259
444	0.3419906476
445	0.3419734363
446	0.3419453538
447	0.3418853329
448	0.3418687963
449	0.3418373246
450	0.3418254606
451	0.3418231671
452	0.3418170238
453	0.3418034552
454	0.3417848011
455	0.3417771033
456	0.341761746
457	0.341752956
458	0.3417202234
459	0.3417071487
460	0.3416306313
461	0.3416003042
462	0.3415547614
463	0.3415370126
464	0.3415014121
465	0.3414959911
466	0.3414801131
467	0.3414196519
468	0.3413617755
469	0.341350457
470	0.3413292692
471	0.3413131883
472	0.3412997662
473	0.3412870134
474	0.3412822135
475	0.3412707634
476	0.3412605086
477	0.3412347073
478	0.3412285275
479	0.3412121833
480	0.3412015114
481	0.3411890135
482	0.3411774055
483	0.3411688778
484	0.3411535254
485	0.3411432953
486	0.3411297241
487	0.3411276905
488	0.3410905058
489	0.3410286048
490	0.3410069536
491	0.3409974747
492	0.340984674
493	0.3409120331
494	0.3408786323
495	0.3408589919
496	0.3408351689
497	0.3408241009
498	0.34080553
499	0.3407586612
500	0.3407405732
501	0.3407361172
502	0.3407263937
503	0.340706397
504	0.3406981502
505	0.3406795181
506	0.3406755661
507	0.3406575417
508	0.3406507437
509	0.3406353983
510	0.3405825478
511	0.3405418065
512	0.340516717
513	0.3405074142
514	0.3404953869
515	0.3404872815
516	0.3404823673
517	0.3404664237
518	0.3404557026
519	0.3404084673
520	0.3403869132
521	0.3403749863
522	0.3403431087
523	0.3403346651
524	0.3403216264
525	0.3403153327
526	0.340286328
527	0.3402825322
528	0.3402604148
529	0.3402504275
530	0.340238584
531	0.3402305909
532	0.3402126303
533	0.3401674566
534	0.3401434181
535	0.340132195
536	0.340117079
537	0.3400786594
538	0.3400245738
539	0.3399953785
540	0.3399802907
541	0.3399685879
542	0.3399543133
543	0.3399451954
544	0.3399400326
545	0.3399280516
546	0.3399166884
547	0.3399066853
548	0.3398980651
549	0.3398703176
550	0.3398563585
551	0.3398532653
552	0.3398410287
553	0.3398155961
554	0.3398008466
555	0.3397861601
556	0.3397655363
557	0.3397329624
558	0.3397238151
559	0.3397113026
560	0.3396933099
561	0.3396591851
562	0.339635773
563	0.3396238153
564	0.3396101617
565	0.3395943368
566	0.3395722018
567	0.3395629383
568	0.3395432478
569	0.3395287415
570	0.3395070879
571	0.3395028116
572	0.3394741176
573	0.3394670772
574	0.3394584454
575	0.3394485706
576	0.3394341656
577	0.3394209503
578	0.3394082272
579	0.3393954119
580	0.3393804472
581	0.3393759593
582	0.3393722974
583	0.3393641733
584	0.3393615128
585	0.3393399669
586	0.339323444
587	0.3393015673
588	0.3392920707
589	0.3392915379
590	0.3392795497
591	0.3392610206
592	0.3392477301
593	0.3392141125
594	0.3392014565
595	0.3391928223
596	0.3391798444
597	0.3391787998
598	0.3391743642
599	0.3391590264
600	0.3391470862
601	0.339123468
602	0.3391196452
603	0.3391060775
604	0.3391021365
605	0.3390924738
606	0.3390799191
607	0.3390761256
608	0.3390486984
609	0.3390349767
610	0.3390202694
611	0.339011426
612	0.3390001967
613	0.3389935554
614	0.3389872832
615	0.3389858868
616	0.3389719843
617	0.3389557354
618	0.3389398117
619	0.3389158147
620	0.3389113416
621	0.3388910281
622	0.3388752173
623	0.3388589995
624	0.338846131
625	0.3388456773
626	0.3388321401
627	0.3388116326
628	0.3388019641
629	0.3387856405
630	0.3387744576
631	0.3387535013
632	0.3387434493
633	0.3387333816
634	0.3387164092
635	0.3387061878
636	0.3386997683
637	0.338686539
638	0.3386724625
639	0.3386561109
640	0.3386394371
641	0.3386202823
642	0.3385999223
643	0.3385896087
644	0.3385734331
645	0.3385672148
646	0.3385553565
647	0.3385413191
648	0.3385292462
649	0.3385171205
650	0.338472153
651	0.3384583113
652	0.3384419598
653	0.3384344083
654	0.3384055555
655	0.338390646
656	0.3383785243
657	0.3383628404
658	0.3383593116
659	0.338344668
660	0.3383283605
661	0.3383144893
662	0.3383035127
663	0.3383030018
664	0.3382871284
665	0.3382867814
666	0.3382689188
667	0.3382559066
668	0.3382540063
669	0.3382405852
670	0.3382192492
671	0.3381882666
672	0.338178211
673	0.3381776074
674	0.3381633712
675	0.3381587484
676	0.3381455267
677	0.3381227179
678	0.3381008228
679	0.3380789187
680	0.3380666815
681	0.3380584229
682	0.3380160242
683	0.3379956957
684	0.3379772903
685	0.3379661239
686	0.3379611056
687	0.3379577918
688	0.3379511171
689	0.3379402442
690	0.3379330196
691	0.3379302481
692	0.3379161373
693	0.337914336
694	0.3379035216
695	0.3378918225
696	0.3378807331
697	0.337866474
698	0.3378620365
699	0.337848177
700	0.3378295174
701	0.3378229555
702	0.3378077179
703	0.3377944565
704	0.3377937253
705	0.3377919728
706	0.3377903762
707	0.3377849429
708	0.3377755203
709	0.3377633696
710	0.3377529988
711	0.3377464429
712	0.3377350877
713	0.3377322996
714	0.3377293491
715	0.3377187901
716	0.3377131338
717	0.3377043958
718	0.3376969532
719	0.3376825168
720	0.3376639299
721	0.3376592802
722	0.33765438
723	0.3376415187
724	0.3376230318
725	0.3376074897
726	0.3375953944
727	0.3375750665
728	0.3375735161
729	0.3375616018
730	0.3375480902
731	0.3375422614
732	0.3375324666
733	0.3375163247
734	0.3375076472
735	0.337495685
736	0.3374786322
737	0.3374710806
738	0.3374595324
739	0.3374453413
740	0.3374300636
741	0.3374157088
742	0.3374025081
743	0.3373891797
744	0.3373763037
745	0.3373258493
746	0.3373170626
747	0.3372892061
748	0.3372755763
749	0.3372664715
750	0.3372534896
751	0.3372479047
752	0.3372006418
753	0.3371922632
754	0.3371740505
755	0.337157763
756	0.3371418965
757	0.3371299832
758	0.3371180752
759	0.3371051665
760	0.3370964744
761	0.337090452
762	0.3370630273
763	0.3370534415
764	0.3370193028
765	0.3370058652
766	0.3370000089
767	0.3369733892
768	0.3369628767
769	0.3369517342
770	0.3369489284
771	0.3369483809
772	0.3369390506
773	0.3369223842
774	0.3369090496
775	0.3369030305
776	0.3368917902
777	0.3368743562
778	0.3368615137
779	0.3368423228
780	0.3368313064
781	0.3368179995
782	0.3368064077
783	0.3367999039
784	0.3367935797
785	0.3367777861
786	0.3367684469
787	0.3367517998
788	0.3367298903
789	0.3367201016
790	0.3367082792
791	0.3366951032
792	0.3366813673
793	0.33667838
794	0.3366663747
795	0.3366544896
796	0.336643419
797	0.3366428334
798	0.3366238443
799	0.33661659
800	0.3365909838
801	0.3365874676
802	0.3365746396
803	0.3365622754
804	0.3365526939
805	0.3365412635
806	0.336529737
807	0.3365139139
808	0.3364926938
809	0.3364808282
810	0.3364546225
811	0.3364403611
812	0.3364336629
813	0.336431127
814	0.3364294855
815	0.3364089824
816	0.3364032374
817	0.336400085
818	0.3363948893
819	0.3363874545
820	0.3363827033
821	0.3363710803
822	0.3363643955
823	0.3363527138
824	0.3363405971
825	0.3363237714
826	0.3363225049
827	0.3363198668
828	0.336311403
829	0.3363077582
830	0.3362524796
831	0.3362446077
832	0.3362119567
833	0.3361968462
834	0.3361931168
835	0.3361817646
836	0.3361734001
837	0.336168519
838	0.336157736
839	0.3361432989
840	0.3361314068
841	0.3361271322
842	0.3361201894
843	0.3361085783
844	0.3361083971
845	0.3360965691
846	0.3360914349
847	0.3360746512
848	0.3360659911
849	0.3360603487
850	0.336050241
851	0.3360350399
852	0.3360293042
853	0.3360127157
854	0.3359941213
855	0.335989145
856	0.3359824692
857	0.3359755562
858	0.3359612552
859	0.3359536393
860	0.3359451712
861	0.3359433945
862	0.3359320796
863	0.3359203426
864	0.3359145523
865	0.3359010331
866	0.3358902122
867	0.3358875103
868	0.3358756898
869	0.3358589601
870	0.3358441233
871	0.3358381659
872	0.3358253401
873	0.3358205417
874	0.3358106421
875	0.3358072776
876	0.335778065
877	0.3357658066
878	0.3357636377
879	0.3357582038
880	0.3357467732
881	0.3357445266
882	0.3357352246
883	0.335726025
884	0.335710137
885	0.3356654648
886	0.335639989
887	0.3356271026
888	0.3356173854
889	0.3356103945
890	0.3355964029
891	0.335585542
892	0.3355829086
893	0.3355487228
894	0.3355397438
895	0.335531813
896	0.3355182477
897	0.3355092736
898	0.3354969447
899	0.3354969131
900	0.3354886731
901	0.3354786766
902	0.3354696233
903	0.3354646055
904	0.3354548213
905	0.3354444297
906	0.3354300697
907	0.3354165532
908	0.3354111548
909	0.3354103443
910	0.3353989472
911	0.33538882
912	0.3353827079
913	0.335375158
914	0.335360944
915	0.3353517949
916	0.3353403974
917	0.3353313218
918	0.3353146204
919	0.3353015278
920	0.3352900902
921	0.3352833286
922	0.3352690722
923	0.3352612469
924	0.335257999
925	0.3352446702
926	0.3352321046
927	0.3352226061
928	0.3352063664
929	0.3351937391
930	0.3351825261
931	0.3351734113
932	0.3351584597
933	0.3351429318
934	0.3351397588
935	0.3351350426
936	0.3351281945
937	0.3351169195
938	0.3351079439
939	0.3350972229
940	0.3350927009
941	0.3350819503
942	0.3350680039
943	0.3350501439
944	0.3350369249
945	0.3350235245
946	0.3350080423
947	0.3349777669
948	0.3349768398
949	0.3349657127
950	0.3349561777
951	0.3349479421
952	0.3349326238
953	0.3349311911
954	0.3349193367
955	0.3349145578
956	0.334902844
957	0.3348913437
958	0.3348781263
959	0.3348651609
960	0.3348621924
961	0.3348530306
962	0.334839419
963	0.3348290942
964	0.3348087773
965	0.334799642
966	0.3347894881
967	0.334785568
968	0.3347760607
969	0.3347701222
970	0.3347591592
971	0.3347430458
972	0.3347192988
973	0.3347069997
974	0.3347017021
975	0.3346585962
976	0.3346355849
977	0.3346256034
978	0.3346163354
979	0.334605645
980	0.3345969359
981	0.334590121
982	0.3345658131
983	0.3345488308
984	0.3345378843
985	0.3345335244
986	0.3345303265
987	0.3345292462
988	0.334517176
989	0.3345143845
990	0.3345034512
991	0.334486201
992	0.3344743094
993	0.3344604361
994	0.3344454395
995	0.3344335701
996	0.3344218519
997	0.3344106619
998	0.3343976108
999	0.3343913501
1000	0.3343802199
1001	0.3343712095
1002	0.3343599372
1003	0.3343592595
1004	0.334346517
1005	0.334317569
1006	0.3343121063
1007	0.3343082998
1008	0.3342967486
1009	0.3342901166
1010	0.3342779464
1011	0.3342718523
1012	0.3342625488
1013	0.3342580838
1014	0.3342540143
1015	0.334251488
1016	0.334249504
1017	0.3342406521
1018	0.3342373668
1019	0.3342289828
1020	0.3342162438
1021	0.3342126575
1022	0.3342016859
1023	0.3341902299
1024	0.3341866228
1025	0.3341776183
1026	0.3341620246
1027	0.3341510642
1028	0.3341369173
1029	0.3341269823
1030	0.3341150057
1031	0.3341114896
1032	0.3341095255
1033	0.3340986362
1034	0.3340962243
1035	0.3340959137
1036	0.3340849685
1037	0.334074282
1038	0.3340701582
1039	0.3340618483
1040	0.3340530479
1041	0.3340422881
1042	0.3340347779
1043	0.3340232236
1044	0.3340187177
1045	0.3340174226
1046	0.3340149091
1047	0.3340050733
1048	0.3339942985
1049	0.3339792322
1050	0.3339696761
1051	0.3339589402
1052	0.3339569605
1053	0.3339480285
1054	0.3339369734
1055	0.333925184
1056	0.3339214402
1057	0.3339178079
1058	0.3339030543
1059	0.3338896083
1060	0.3338882834
1061	0.3338786167
1062	0.3338665153
1063	0.3338594494
1064	0.3338544554
1065	0.3338390105
1066	0.3338286264
1067	0.3338224395
1068	0.3338030957
1069	0.3337869473
1070	0.3337752602
1071	0.3337729845
1072	0.3337665317
1073	0.3337573267
1074	0.3337474661
1075	0.333745169
1076	0.3337428085
1077	0.3337339376
1078	0.333730974
1079	0.3337274664
1080	0.3337193244
1081	0.3337090264
1082	0.3336993467
1083	0.3336831434
1084	0.3336766008
1085	0.3336642463
1086	0.3336552211
1087	0.333648223
1088	0.3336372449
1089	0.3336287403
1090	0.3336248671
1091	0.3336098531
1092	0.3335900959
1093	0.3335795939
1094	0.3335702288
1095	0.3335674814
1096	0.3335554737
1097	0.3335462801
1098	0.3335413576
1099	0.333527983
1100	0.3335223899
1101	0.3335103945
1102	0.3335021572
1103	0.3335003016
1104	0.3334837267
1105	0.3334764449
1106	0.3334743224
1107	0.3334597178
1108	0.3334505587
1109	0.3334456369
1110	0.333434082
1111	0.3334250199
1112	0.3334209444
1113	0.3334190994
1114	0.3334062122
1115	0.3333969954
1116	0.3333915911
1117	0.3333811016
1118	0.333367271
1119	0.3333533371
1120	0.333343209
1121	0.3333404264
1122	0.3333298232
1123	0.3333290623
1124	0.3333247288
1125	0.3333120156
1126	0.3333010933
1127	0.3332879376
1128	0.3332862222
1129	0.3332838209
1130	0.3332815367
1131	0.3332700594
1132	0.3332645733
1133	0.3332491093
1134	0.3332473395
1135	0.3332382078
1136	0.3332290362
1137	0.3332193268
1138	0.3332107564
1139	0.3332001993
1140	0.3331984554
1141	0.3331856554
1142	0.3331764106
1143	0.3331651853
1144	0.3331568971
1145	0.3331477301
1146	0.3331369255
1147	0.3331295919
1148	0.3331169293
1149	0.3331053945
1150	0.3330953492
1151	0.3330914428
1152	0.3330832379
1153	0.3330730107
1154	0.3330653708
1155	0.3330491094
1156	0.3330414352
1157	0.3330321004
1158	0.3330123975
1159	0.332997761
1160	0.3329966441
1161	0.3329934796
1162	0.332978471
1163	0.3329730684
1164	0.3329643768
1165	0.3329565126
1166	0.3329518403
1167	0.3329411258
1168	0.3329370309
1169	0.3329212299
1170	0.3329098485
1171	0.3328975535
1172	0.3328893819
1173	0.3328705561
1174	0.3328614488
1175	0.3328508921
