iter	Passed	Remaining
340	30464	94608
341	30551	94513
342	30636	94409
343	30712	94279
344	30804	94199
345	30896	94118
346	30986	94029
347	31067	93916
348	31165	93852
349	31263	93791
350	31358	93719
351	31455	93650
352	31537	93541
353	31624	93443
354	31713	93352
355	31791	93232
356	31892	93174
357	31993	93121
358	32084	93035
359	32180	92964
360	32281	92909
361	32376	92836
362	32454	92714
363	32549	92641
364	32636	92543
365	32724	92450
366	32815	92367
367	32913	92301
368	32996	92192
369	33097	92136
370	33179	92025
371	33268	91934
372	33370	91882
373	33469	91818
374	33571	91760
375	33668	91694
376	33769	91635
377	33873	91583
378	33976	91529
379	34078	91474
380	34185	91430
381	34287	91374
382	34388	91313
383	34475	91217
384	34580	91167
385	34675	91091
386	34778	91034
387	34883	90985
388	34976	90902
389	35087	90867
390	35175	90773
391	35276	90711
392	35364	90615
393	35454	90527
394	35552	90457
395	35640	90360
396	35741	90299
397	35842	90237
398	35939	90163
399	36035	90088
400	36133	90018
401	36223	89928
402	36348	89924
403	36469	89910
404	36565	89832
405	36651	89732
406	36754	89674
407	36850	89596
408	36936	89495
409	37038	89433
410	37121	89326
411	37203	89216
412	37300	89141
413	37401	89078
414	37482	88963
415	37585	88904
416	37686	88838
417	37786	88770
418	37888	88707
419	37983	88628
420	38084	88562
421	38186	88497
422	38283	88423
423	38389	88368
424	38489	88300
425	38586	88223
426	38688	88158
427	38785	88083
428	38884	88010
429	38981	87935
430	39076	87853
431	39161	87750
432	39242	87639
433	39341	87565
434	39444	87502
435	39549	87444
436	39649	87373
437	39754	87315
438	39840	87214
439	39926	87112
440	40027	87043
441	40109	86933
442	40213	86871
443	40313	86800
444	40418	86740
445	40528	86690
446	40615	86592
447	40713	86515
448	40812	86443
449	40911	86368
450	41007	86288
451	41101	86204
452	41194	86117
453	41290	86037
454	41387	85957
455	41482	85875
456	41582	85804
457	41678	85722
458	41752	85597
459	41853	85526
460	41948	85443
461	42043	85361
462	42137	85275
463	42234	85197
464	42317	85090
465	42412	85006
466	42503	84915
467	42597	84830
468	42695	84754
469	42778	84647
470	42885	84586
471	42980	84504
472	43073	84416
473	43166	84329
474	43255	84235
475	43343	84136
476	43434	84045
477	43524	83954
478	43612	83856
479	43705	83768
480	43784	83655
481	43874	83562
482	43968	83475
483	44045	83358
484	44128	83252
485	44220	83162
486	44317	83084
487	44408	82993
488	44508	82919
489	44616	82859
490	44710	82773
491	44811	82701
492	44892	82591
493	44988	82509
494	45068	82398
495	45164	82316
496	45261	82236
497	45356	82151
498	45452	82068
499	45550	81990
500	45659	81931
501	45752	81843
502	45835	81737
503	45932	81657
504	46031	81580
505	46138	81518
506	46236	81438
507	46333	81356
508	46421	81260
509	46511	81167
510	46610	81089
511	46707	81008
512	46801	80922
513	46905	80852
514	47013	80789
515	47112	80712
516	47213	80636
517	47312	80559
518	47406	80471
519	47500	80384
520	47593	80296
521	47673	80186
522	47775	80112
523	47871	80029
524	47966	79943
525	48062	79859
526	48153	79768
527	48243	79674
528	48316	79552
529	48398	79446
530	48496	79366
531	48592	79283
532	48689	79199
533	48786	79117
534	48879	79029
535	48975	78945
536	49071	78861
537	49164	78772
538	49247	78668
539	49345	78587
540	49441	78503
541	49537	78418
542	49634	78336
543	49730	78251
544	49825	78166
545	49918	78077
546	49997	77967
547	50088	77874
548	50183	77788
549	50273	77695
550	50369	77610
551	50463	77522
552	50559	77439
553	50659	77360
554	50752	77272
555	50860	77205
556	50957	77121
557	51061	77049
558	51161	76970
559	51252	76878
560	51354	76802
561	51435	76695
562	51535	76617
563	51635	76536
564	51730	76451
565	51823	76362
566	51909	76261
567	52009	76183
568	52087	76071
569	52178	75979
570	52274	75893
571	52364	75800
572	52451	75701
573	52545	75614
574	52641	75529
575	52736	75442
576	52829	75353
577	52921	75262
578	53016	75175
579	53111	75089
580	53205	75000
581	53297	74909
582	53390	74819
583	53483	74730
584	53576	74641
585	53671	74554
586	53773	74477
587	53858	74376
588	53961	74299
589	54057	74214
590	54150	74124
591	54249	74043
592	54342	73952
593	54428	73853
594	54519	73761
595	54615	73675
596	54709	73587
597	54803	73499
598	54899	73413
599	54977	73303
600	55074	73218
601	55169	73132
602	55266	73047
603	55355	72951
604	55448	72861
605	55545	72777
606	55643	72693
607	55724	72588
608	55803	72480
609	55883	72373
610	55982	72291
611	56080	72208
612	56178	72125
613	56264	72025
614	56371	71953
615	56477	71880
616	56591	71816
617	56691	71735
618	56782	71642
619	56875	71553
620	56973	71468
621	57066	71379
622	57161	71290
623	57258	71206
624	57355	71120
625	57451	71034
626	57551	70953
627	57649	70867
628	57746	70782
629	57841	70695
630	57929	70598
631	58017	70502
632	58107	70408
633	58202	70319
634	58298	70233
635	58390	70142
636	58486	70055
637	58563	69946
638	58641	69837
639	58728	69740
640	58814	69642
641	58912	69556
642	59005	69466
643	59102	69380
644	59198	69294
645	59295	69208
646	59388	69117
647	59489	69037
648	59582	68947
649	59684	68866
650	59763	68760
651	59843	68655
652	59942	68571
653	60051	68498
654	60144	68408
655	60224	68303
656	60319	68215
657	60416	68128
658	60513	68042
659	60609	67955
660	60703	67867
661	60779	67757
662	60871	67665
663	60965	67576
664	61054	67481
665	61147	67391
666	61244	67304
667	61330	67206
668	61427	67120
669	61521	67030
670	61624	66951
671	61722	66866
672	61831	66792
673	61940	66719
674	62038	66634
675	62136	66548
676	62231	66460
677	62327	66371
678	62414	66274
679	62511	66188
680	62590	66083
681	62681	65990
682	62775	65900
683	62871	65812
684	62971	65729
685	63068	65642
686	63161	65552
687	63252	65458
688	63344	65367
689	63438	65276
690	63538	65193
691	63616	65087
692	63714	65001
693	63808	64911
694	63904	64824
695	64000	64736
696	64095	64646
697	64192	64560
698	64284	64468
699	64383	64383
700	64485	64301
701	64579	64211
702	64657	64106
703	64746	64010
704	64839	63920
705	64936	63832
706	65033	63745
707	65127	63656
708	65225	63569
709	65316	63476
710	65406	63382
711	65491	63283
712	65586	63194
713	65676	63101
714	65773	63014
715	65866	62922
716	65964	62836
717	66064	62752
718	66164	62667
719	66258	62577
720	66355	62490
721	66458	62408
722	66553	62318
723	66637	62219
724	66733	62131
725	66831	62044
726	66925	61954
727	67026	61870
728	67134	61793
729	67238	61711
730	67344	61632
731	67440	61544
732	67534	61453
733	67629	61364
734	67719	61270
735	67814	61180
736	67909	61090
737	68004	61001
738	68088	60901
739	68175	60805
740	68267	60712
741	68353	60614
742	68451	60528
743	68553	60444
744	68635	60343
745	68764	60284
746	68897	60227
747	69016	60158
748	69117	60073
749	69210	59982
750	69294	59883
751	69388	59792
752	69484	59702
753	69580	59614
754	69674	59523
755	69776	59438
756	69877	59354
757	69979	59269
758	70062	59169
759	70147	59071
760	70245	58984
761	70324	58880
762	70425	58795
763	70510	58697
764	70589	58593
765	70671	58492
766	70773	58408
767	70869	58319
768	70960	58226
769	71058	58139
770	71165	58058
771	71259	57967
772	71362	57883
773	71434	57775
774	71521	57679
775	71623	57594
776	71711	57498
777	71801	57404
778	71894	57312
779	71975	57211
780	72073	57123
781	72169	57034
782	72260	56941
783	72360	56855
784	72467	56774
785	72570	56690
786	72672	56605
787	72773	56519
788	72859	56422
789	72955	56332
790	73050	56242
791	73148	56154
792	73240	56061
793	73341	55976
794	73439	55887
795	73538	55800
796	73627	55705
797	73721	55614
798	73817	55524
799	73918	55438
800	74017	55351
801	74116	55263
802	74217	55178
803	74326	55097
804	74435	55017
805	74534	54929
806	74637	54844
807	74728	54751
808	74810	54651
809	74906	54561
810	74995	54466
811	75099	54382
812	75210	54303
813	75313	54218
814	75422	54137
815	75526	54053
816	75633	53971
817	75728	53880
818	75828	53793
819	75928	53705
820	76016	53609
821	76122	53526
822	76218	53436
823	76314	53346
824	76409	53255
825	76502	53162
826	76600	53073
827	76712	52994
828	76813	52907
829	76936	52836
830	77048	52756
831	77165	52680
832	77276	52599
833	77380	52514
834	77481	52427
835	77588	52344
836	77698	52262
837	77799	52175
838	77908	52093
839	78028	52018
840	78147	51943
841	78245	51854
842	78351	51769
843	78468	51692
844	78569	51605
845	78662	51511
846	78767	51426
847	78876	51344
848	78980	51258
849	79086	51173
850	79197	51092
851	79325	51021
852	79415	50926
853	79534	50850
854	79640	50765
855	79767	50693
856	79874	50608
857	79979	50523
858	80081	50435
859	80190	50352
860	80292	50264
861	80396	50177
862	80495	50088
863	80602	50003
864	80705	49915
865	80819	49835
866	80911	49741
867	81021	49658
868	81133	49576
869	81248	49496
870	81360	49414
871	81474	49333
872	81576	49244
873	81715	49178
874	81834	49100
875	81940	49014
876	82044	48927
877	82150	48841
878	82253	48753
879	82367	48671
880	82472	48584
881	82585	48502
882	82702	48422
883	82816	48340
884	82921	48253
885	83037	48172
886	83139	48084
887	83252	48001
888	83371	47922
889	83490	47842
890	83606	47761
891	83693	47664
892	83797	47575
893	83909	47492
894	84014	47404
895	84101	47306
896	84220	47227
897	84329	47141
898	84436	47055
899	84561	46978
900	84676	46896
901	84785	46810
902	84895	46725
903	85003	46639
904	85114	46554
905	85226	46470
906	85333	46383
907	85417	46283
908	85503	46184
909	85617	46101
910	85727	46016
911	85847	45935
912	85958	45850
913	86077	45770
914	86186	45683
915	86291	45594
916	86403	45510
917	86507	45421
918	86618	45335
919	86741	45256
920	86852	45170
921	86950	45078
922	87064	44994
923	87157	44899
924	87279	44819
925	87399	44737
926	87504	44648
927	87621	44566
928	87735	44481
929	87836	44390
930	87934	44297
931	88041	44209
932	88165	44130
933	88259	44035
934	88359	43943
935	88459	43851
936	88555	43757
937	88669	43672
938	88781	43586
939	88886	43497
940	88994	43409
941	89097	43319
942	89181	43219
943	89280	43127
944	89374	43032
945	89476	42940
946	89574	42848
947	89651	42745
948	89752	42653
949	89842	42557
950	89938	42463
951	90028	42366
952	90130	42275
953	90225	42180
954	90320	42086
955	90415	41991
956	90498	41892
957	90594	41798
958	90691	41704
959	90787	41610
960	90874	41512
961	90949	41409
962	91050	41317
963	91141	41221
964	91239	41128
965	91342	41037
966	91437	40943
967	91530	40848
968	91631	40756
969	91727	40662
970	91823	40568
971	91924	40476
972	92023	40384
973	92102	40282
974	92199	40189
975	92292	40094
976	92389	40000
977	92488	39908
978	92581	39812
979	92672	39716
980	92769	39623
981	92875	39533
982	92967	39437
983	93063	39344
984	93155	39248
985	93248	39152
986	93344	39059
987	93443	38966
988	93534	38870
989	93632	38776
990	93726	38682
991	93811	38583
992	93905	38488
993	94008	38397
994	94112	38307
995	94214	38215
996	94323	38126
997	94434	38038
998	94530	37944
999	94627	37850
1000	94721	37756
1001	94814	37660
1002	94902	37563
1003	94999	37470
1004	95089	37373
1005	95190	37281
1006	95283	37185
1007	95372	37089
1008	95464	36993
1009	95546	36894
1010	95663	36808
1011	95775	36720
1012	95878	36628
1013	95964	36530
1014	96044	36430
1015	96139	36336
1016	96232	36240
1017	96324	36145
1018	96421	36051
1019	96514	35956
1020	96611	35862
1021	96709	35769
1022	96810	35676
1023	96893	35578
1024	96993	35485
1025	97088	35391
1026	97190	35298
1027	97290	35206
1028	97393	35114
1029	97493	35021
1030	97591	34928
1031	97687	34834
1032	97769	34735
1033	97849	34635
1034	97926	34534
1035	98012	34436
1036	98107	34342
1037	98199	34246
1038	98304	34155
1039	98406	34063
1040	98504	33970
1041	98600	33876
1042	98711	33787
1043	98817	33696
1044	98920	33604
1045	99027	33514
1046	99124	33420
1047	99232	33329
1048	99340	33239
1049	99448	33149
1050	99564	33061
1051	99681	32974
1052	99790	32884
1053	99895	32793
1054	99983	32696
1055	100089	32604
1056	100187	32511
1057	100288	32418
1058	100392	32326
1059	100493	32233
1060	100591	32140
1061	100690	32046
1062	100790	31953
1063	100891	31860
1064	100987	31766
1065	101086	31672
1066	101191	31580
1067	101296	31489
1068	101393	31395
1069	101479	31297
1070	101575	31202
1071	101678	31110
1072	101778	31017
1073	101878	30924
1074	101980	30831
1075	102081	30738
1076	102181	30644
1077	102290	30554
1078	102384	30459
1079	102482	30365
1080	102576	30269
1081	102674	30176
1082	102772	30082
1083	102867	29987
1084	102972	29895
1085	103057	29797
1086	103154	29703
1087	103257	29610
1088	103355	29516
1089	103458	29423
1090	103546	29327
1091	103653	29235
1092	103764	29145
1093	103869	29052
1094	103976	28961
1095	104085	28870
1096	104195	28779
1097	104296	28686
1098	104398	28593
1099	104506	28501
1100	104609	28408
1101	104716	28317
1102	104824	28225
1103	104930	28133
1104	105035	28041
1105	105147	27950
1106	105237	27854
1107	105331	27758
1108	105421	27662
1109	105523	27569
1110	105619	27474
1111	105710	27378
1112	105806	27283
1113	105901	27188
1114	106002	27094
1115	106091	26998
1116	106187	26903
1117	106291	26810
1118	106382	26714
1119	106479	26619
1120	106586	26527
1121	106682	26432
1122	106784	26339
1123	106885	26245
1124	106993	26153
1125	107091	26059
1126	107193	25966
1127	107292	25871
1128	107391	25777
1129	107488	25682
1130	107586	25588
1131	107682	25493
1132	107783	25399
1133	107886	25306
1134	107970	25209
1135	108068	25114
1136	108164	25019
1137	108259	24924
1138	108360	24830
1139	108456	24735
1140	108548	24639
1141	108651	24546
1142	108748	24451
1143	108844	24356
1144	108950	24264
1145	109038	24167
1146	109140	24073
1147	109245	23980
1148	109334	23884
1149	109432	23789
1150	109534	23695
1151	109639	23603
1152	109726	23505
1153	109823	23411
1154	109920	23316
1155	110011	23220
1156	110109	23125
1157	110216	23033
1158	110324	22940
1159	110429	22847
1160	110532	22753
1161	110635	22660
1162	110734	22565
1163	110833	22471
1164	110940	22378
1165	111036	22283
1166	111128	22187
1167	111222	22092
