iter	Passed	Remaining
477	44066	84999
478	44162	84912
479	44264	84840
480	44355	84746
481	44447	84653
482	44537	84556
483	44639	84483
484	44736	84399
485	44828	84306
486	44917	84208
487	45017	84131
488	45121	84060
489	45221	83983
490	45332	83924
491	45415	83815
492	45512	83732
493	45612	83652
494	45700	83553
495	45778	83434
496	45856	83316
497	45949	83225
498	46040	83131
499	46123	83022
500	46218	82934
501	46314	82849
502	46410	82764
503	46484	82639
504	46561	82519
505	46649	82419
506	46731	82310
507	46813	82200
508	46901	82100
509	46992	82007
510	47086	81918
511	47183	81833
512	47273	81737
513	47368	81651
514	47462	81561
515	47555	81471
516	47655	81391
517	47754	81311
518	47849	81223
519	47935	81121
520	48029	81031
521	48125	80946
522	48221	80860
523	48320	80779
524	48414	80691
525	48512	80608
526	48597	80504
527	48681	80397
528	48780	80317
529	48865	80213
530	48949	80107
531	49036	80006
532	49132	79921
533	49216	79816
534	49309	79724
535	49390	79614
536	49476	79513
537	49572	79426
538	49672	79346
539	49764	79254
540	49859	79167
541	49957	79084
542	50052	78996
543	50142	78900
544	50238	78815
545	50336	78732
546	50429	78639
547	50529	78560
548	50619	78464
549	50721	78388
550	50825	78313
551	50918	78222
552	51016	78138
553	51110	78050
554	51206	77962
555	51294	77864
556	51388	77775
557	51471	77668
558	51547	77552
559	51639	77459
560	51719	77349
561	51812	77257
562	51930	77203
563	52038	77135
564	52140	77056
565	52238	76972
566	52340	76894
567	52437	76809
568	52535	76726
569	52636	76646
570	52721	76543
571	52815	76453
572	52912	76366
573	53010	76283
574	53103	76192
575	53197	76102
576	53287	76006
577	53369	75899
578	53448	75788
579	53550	75709
580	53643	75617
581	53734	75524
582	53827	75432
583	53919	75339
584	54010	75245
585	54100	75149
586	54196	75061
587	54283	74962
588	54376	74872
589	54474	74786
590	54571	74700
591	54660	74603
592	54756	74517
593	54854	74432
594	54956	74352
595	55060	74275
596	55151	74181
597	55258	74108
598	55351	74017
599	55452	73937
600	55554	73857
601	55648	73767
602	55741	73675
603	55836	73586
604	55941	73509
605	56041	73427
606	56146	73350
607	56237	73257
608	56333	73169
609	56428	73079
610	56513	72976
611	56597	72874
612	56689	72781
613	56784	72691
614	56878	72600
615	56974	72513
616	57063	72416
617	57155	72323
618	57248	72231
619	57343	72142
620	57440	72055
621	57540	71971
622	57631	71877
623	57728	71790
624	57821	71698
625	57921	71614
626	58016	71525
627	58111	71436
628	58209	71350
629	58293	71247
630	58386	71155
631	58480	71065
632	58560	70957
633	58652	70863
634	58735	70760
635	58835	70676
636	58927	70583
637	59034	70507
638	59127	70416
639	59224	70329
640	59324	70244
641	59401	70134
642	59480	70026
643	59581	69944
644	59664	69839
645	59760	69751
646	59866	69674
647	59973	69598
648	60068	69508
649	60169	69425
650	60259	69331
651	60348	69234
652	60440	69141
653	60535	69051
654	60605	68933
655	60690	68831
656	60786	68742
657	60878	68649
658	60975	68562
659	61055	68455
660	61159	68375
661	61243	68274
662	61354	68202
663	61464	68129
664	61567	68047
665	61676	67974
666	61771	67883
667	61856	67782
668	61945	67686
669	62035	67590
670	62128	67498
671	62224	67409
672	62322	67322
673	62407	67222
674	62506	67137
675	62595	67039
676	62691	66951
677	62787	66862
678	62883	66773
679	62982	66687
680	63075	66595
681	63169	66503
682	63263	66413
683	63360	66324
684	63454	66233
685	63551	66145
686	63648	66056
687	63742	65966
688	63839	65877
689	63932	65785
690	64014	65682
691	64111	65593
692	64208	65505
693	64304	65416
694	64410	65337
695	64504	65245
696	64588	65144
697	64686	65057
698	64781	64967
699	64881	64881
700	64961	64775
701	65055	64685
702	65151	64595
703	65238	64497
704	65333	64406
705	65429	64317
706	65525	64227
707	65618	64135
708	65715	64047
709	65806	63953
710	65892	63853
711	65987	63763
712	66079	63669
713	66167	63573
714	66257	63477
715	66348	63383
716	66431	63281
717	66523	63187
718	66617	63096
719	66723	63017
720	66832	62939
721	66942	62862
722	67050	62784
723	67147	62695
724	67242	62604
725	67334	62511
726	67431	62422
727	67526	62332
728	67623	62243
729	67720	62154
730	67806	62055
731	67898	61962
732	67994	61872
733	68088	61781
734	68181	61688
735	68276	61597
736	68366	61502
737	68465	61414
738	68558	61321
739	68645	61223
740	68740	61133
741	68837	61044
742	68938	60958
743	69035	60869
744	69129	60778
745	69218	60682
746	69312	60590
747	69412	60504
748	69512	60417
749	69591	60312
750	69688	60223
751	69789	60137
752	69884	60046
753	69982	59958
754	70086	59875
755	70182	59784
756	70277	59694
757	70374	59605
758	70470	59514
759	70565	59423
760	70659	59331
761	70737	59226
762	70831	59134
763	70927	59044
764	71024	58954
765	71122	58866
766	71197	58758
767	71287	58663
768	71379	58570
769	71482	58485
770	71577	58394
771	71671	58302
772	71768	58213
773	71866	58124
774	71967	58038
775	72072	57955
776	72177	57872
777	72287	57792
778	72391	57708
779	72494	57624
780	72592	57534
781	72686	57442
782	72783	57352
783	72870	57255
784	72961	57160
785	73054	57067
786	73153	56979
787	73250	56889
788	73350	56802
789	73447	56712
790	73546	56623
791	73635	56528
792	73723	56431
793	73822	56343
794	73926	56258
795	74020	56166
796	74122	56079
797	74218	55989
798	74312	55896
799	74408	55806
800	74505	55716
801	74601	55625
802	74689	55528
803	74778	55432
804	74876	55343
805	74966	55248
806	75060	55156
807	75149	55060
808	75230	54958
809	75320	54863
810	75412	54769
811	75508	54678
812	75589	54577
813	75689	54489
814	75783	54396
815	75872	54301
816	75960	54204
817	76056	54113
818	76128	54005
819	76228	53918
820	76318	53822
821	76414	53731
822	76497	53631
823	76593	53540
824	76676	53441
825	76783	53357
826	76863	53256
827	76940	53152
828	77032	53058
829	77128	52967
830	77214	52870
831	77311	52779
832	77417	52695
833	77516	52607
834	77626	52525
835	77731	52440
836	77841	52359
837	77935	52267
838	78027	52173
839	78128	52085
840	78219	51991
841	78316	51900
842	78412	51810
843	78514	51722
844	78612	51632
845	78714	51545
846	78807	51452
847	78899	51359
848	78992	51266
849	79083	51171
850	79178	51079
851	79275	50989
852	79367	50895
853	79461	50803
854	79555	50711
855	79655	50621
856	79750	50530
857	79848	50440
858	79944	50349
859	80025	50248
860	80109	50149
861	80204	50057
862	80292	49961
863	80388	49870
864	80482	49778
865	80581	49688
866	80676	49597
867	80765	49501
868	80862	49410
869	80953	49316
870	81079	49243
871	81162	49144
872	81256	49051
873	81356	48963
874	81433	48860
875	81531	48769
876	81633	48682
877	81732	48592
878	81816	48494
879	81922	48408
880	81999	48306
881	82093	48213
882	82186	48120
883	82276	48025
884	82365	47930
885	82459	47837
886	82560	47749
887	82646	47652
888	82737	47557
889	82842	47471
890	82948	47385
891	83051	47298
892	83162	47215
893	83266	47128
894	83362	47036
895	83468	46950
896	83571	46863
897	83667	46771
898	83784	46691
899	83886	46603
900	83991	46517
901	84105	46434
902	84234	46361
903	84362	46287
904	84518	46228
905	84635	46147
906	84769	46076
907	84889	45997
908	84996	45911
909	85094	45819
910	85226	45747
911	85337	45663
912	85435	45571
913	85546	45487
914	85642	45395
915	85754	45311
916	85856	45222
917	85977	45143
918	86083	45055
919	86196	44972
920	86306	44886
921	86416	44801
922	86528	44717
923	86650	44638
924	86754	44549
925	86862	44463
926	86963	44372
927	87089	44295
928	87208	44214
929	87305	44121
930	87415	44036
931	87530	43953
932	87634	43864
933	87742	43777
934	87849	43689
935	87961	43604
936	88060	43513
937	88174	43429
938	88288	43345
939	88396	43257
940	88523	43180
941	88631	43092
942	88743	43007
943	88858	42922
944	88960	42833
945	89076	42748
946	89183	42661
947	89298	42576
948	89398	42485
949	89519	42404
950	89638	42321
951	89750	42235
952	89861	42149
953	89979	42065
954	90097	41982
955	90188	41886
956	90302	41801
957	90405	41711
958	90505	41619
959	90623	41535
960	90719	41442
961	90810	41346
962	90904	41251
963	90995	41155
964	91107	41068
965	91225	40985
966	91335	40898
967	91458	40816
968	91569	40728
969	91666	40635
970	91768	40544
971	91858	40448
972	91968	40360
973	92071	40269
974	92169	40176
975	92270	40084
976	92364	39989
977	92467	39898
978	92574	39809
979	92686	39722
980	92780	39628
981	92877	39534
982	92965	39436
983	93053	39339
984	93150	39246
985	93248	39152
986	93342	39058
987	93443	38966
988	93540	38872
989	93649	38784
990	93751	38692
991	93859	38603
992	93968	38514
993	94066	38421
994	94168	38330
995	94265	38236
996	94359	38141
997	94456	38047
998	94549	37952
999	94644	37857
1000	94741	37763
1001	94844	37672
1002	94945	37580
1003	95038	37485
1004	95132	37390
1005	95214	37290
1006	95312	37197
1007	95407	37102
1008	95503	37008
1009	95599	36914
1010	95688	36817
1011	95781	36722
1012	95873	36627
1013	95967	36531
1014	96066	36438
1015	96155	36342
1016	96254	36249
1017	96348	36154
1018	96439	36058
1019	96537	35964
1020	96632	35870
1021	96728	35776
1022	96821	35681
1023	96907	35583
1024	97010	35491
1025	97106	35397
1026	97208	35305
1027	97295	35208
1028	97393	35114
1029	97480	35017
1030	97577	34923
1031	97671	34828
1032	97769	34735
1033	97860	34639
1034	97963	34547
1035	98061	34454
1036	98154	34358
1037	98241	34261
1038	98335	34166
1039	98434	34073
1040	98522	33976
1041	98615	33881
1042	98709	33786
1043	98795	33688
1044	98896	33596
1045	98991	33502
1046	99089	33408
1047	99196	33317
1048	99302	33226
1049	99414	33138
1050	99502	33041
1051	99604	32949
1052	99697	32853
1053	99794	32760
1054	99896	32667
1055	99998	32575
1056	100098	32482
1057	100192	32387
1058	100296	32295
1059	100392	32201
1060	100496	32109
1061	100590	32014
1062	100696	31923
1063	100804	31832
1064	100893	31736
1065	100995	31644
1066	101093	31550
1067	101195	31457
1068	101299	31365
1069	101404	31274
1070	101512	31183
1071	101616	31091
1072	101713	30997
1073	101811	30903
1074	101895	30805
1075	101995	30712
1076	102089	30617
1077	102191	30524
1078	102287	30430
1079	102369	30331
1080	102474	30239
1081	102572	30146
1082	102682	30055
1083	102781	29962
1084	102878	29867
1085	102981	29775
1086	103094	29685
1087	103210	29597
1088	103317	29505
1089	103421	29413
1090	103519	29319
1091	103622	29226
1092	103709	29129
1093	103807	29035
1094	103895	28938
1095	103994	28845
1096	104093	28751
1097	104192	28657
1098	104293	28564
1099	104398	28472
1100	104510	28382
1101	104622	28291
1102	104731	28200
1103	104832	28107
1104	104932	28013
1105	105027	27918
1106	105125	27824
1107	105223	27730
1108	105320	27635
1109	105420	27542
1110	105515	27447
1111	105615	27353
1112	105706	27257
1113	105801	27162
1114	105902	27069
1115	106006	26976
1116	106111	26884
1117	106214	26791
1118	106308	26695
1119	106399	26599
1120	106497	26505
1121	106585	26408
1122	106690	26316
1123	106782	26220
1124	106877	26125
1125	106961	26027
1126	107060	25934
1127	107158	25839
1128	107256	25745
1129	107355	25651
1130	107453	25557
1131	107549	25462
1132	107640	25366
1133	107721	25267
1134	107816	25173
1135	107906	25076
1136	108007	24983
1137	108090	24885
1138	108190	24791
1139	108291	24698
1140	108388	24603
1141	108486	24509
1142	108573	24412
1143	108672	24318
1144	108766	24223
1145	108863	24128
1146	108958	24033
1147	109054	23938
1148	109149	23843
1149	109248	23749
1150	109353	23656
1151	109453	23562
1152	109550	23468
1153	109647	23373
1154	109738	23277
1155	109845	23185
1156	109946	23091
1157	110033	22994
1158	110133	22900
1159	110227	22805
1160	110329	22712
1161	110426	22617
1162	110524	22522
1163	110617	22427
1164	110713	22332
1165	110810	22238
1166	110917	22145
1167	111013	22050
1168	111116	21957
1169	111218	21863
1170	111321	21770
1171	111424	21676
1172	111519	21581
1173	111612	21485
1174	111710	21391
1175	111810	21297
1176	111905	21202
1177	112003	21107
1178	112102	21013
1179	112203	20919
1180	112303	20825
1181	112389	20728
1182	112487	20633
1183	112579	20538
1184	112678	20443
1185	112779	20349
1186	112875	20254
1187	112968	20159
1188	113064	20064
1189	113167	19970
1190	113263	19875
1191	113357	19780
1192	113453	19685
1193	113537	19588
1194	113628	19492
1195	113737	19400
1196	113835	19305
1197	113929	19210
1198	114027	19115
1199	114125	19020
1200	114223	18926
1201	114320	18831
1202	114423	18737
1203	114535	18645
1204	114634	18550
1205	114731	18456
1206	114833	18361
1207	114931	18267
1208	115026	18172
1209	115128	18078
1210	115240	17985
1211	115346	17891
1212	115452	17798
1213	115551	17703
1214	115649	17609
1215	115752	17515
1216	115847	17419
1217	115934	17323
1218	116024	17227
1219	116110	17131
1220	116208	17036
1221	116306	16941
1222	116388	16844
1223	116487	16749
1224	116582	16654
1225	116687	16560
1226	116783	16465
1227	116882	16371
1228	116977	16275
1229	117078	16181
1230	117153	16083
1231	117250	15988
1232	117343	15893
1233	117440	15798
1234	117541	15703
1235	117627	15607
1236	117725	15512
1237	117817	15417
1238	117915	15322
1239	117997	15225
1240	118100	15131
1241	118181	15034
1242	118286	14940
1243	118382	14845
1244	118479	14750
1245	118572	14655
1246	118669	14560
1247	118766	14465
1248	118864	14370
1249	118961	14275
1250	119056	14180
1251	119155	14085
1252	119259	13991
1253	119366	13897
1254	119472	13803
1255	119569	13708
1256	119660	13612
1257	119753	13517
1258	119848	13422
1259	119940	13326
1260	120032	13231
1261	120127	13135
1262	120225	13041
1263	120334	12947
1264	120445	12853
1265	120550	12759
1266	120664	12666
1267	120780	12573
1268	120897	12480
1269	121001	12385
1270	121105	12291
1271	121218	12198
1272	121323	12103
1273	121434	12009
1274	121537	11915
1275	121631	11819
1276	121731	11725
1277	121830	11630
1278	121952	11537
1279	122058	11442
1280	122156	11347
1281	122266	11253
1282	122361	11158
1283	122462	11063
1284	122559	10968
1285	122646	10872
1286	122747	10777
1287	122852	10682
1288	122952	10587
1289	123054	10493
1290	123157	10398
1291	123261	10303
1292	123368	10209
1293	123471	10114
1294	123582	10020
1295	123672	9924
1296	123774	9829
1297	123872	9734
1298	123974	9639
1299	124076	9544
1300	124178	9449
1301	124278	9354
1302	124384	9259
1303	124486	9164
1304	124588	9069
1305	124694	8974
1306	124788	8879
1307	124890	8784
1308	124988	8689
1309	125091	8594
1310	125181	8498
1311	125292	8403
1312	125397	8308
1313	125500	8213
1314	125594	8118
1315	125698	8023
1316	125806	7928
1317	125909	7833
1318	126020	7738
1319	126136	7644
1320	126248	7550
1321	126354	7455
1322	126459	7360
1323	126555	7264
1324	126654	7169
1325	126752	7073
1326	126845	6977
1327	126938	6882
1328	127034	6786
1329	127130	6691
1330	127222	6595
1331	127324	6500
1332	127424	6404
1333	127523	6309
1334	127612	6213
1335	127709	6117
1336	127796	6021
1337	127893	5926
1338	127988	5830
1339	128081	5734
1340	128178	5639
1341	128280	5544
1342	128378	5448
1343	128472	5353
1344	128575	5257
1345	128661	5161
1346	128756	5066
1347	128852	4970
1348	128954	4875
1349	129056	4779
1350	129152	4684
1351	129249	4588
1352	129348	4493
1353	129445	4397
1354	129546	4302
1355	129639	4206
1356	129741	4111
1357	129838	4015
1358	129929	3919
1359	130022	3824
1360	130109	3728
1361	130203	3632
1362	130299	3537
1363	130386	3441
1364	130483	3345
1365	130577	3250
1366	130649	3153
1367	130750	3058
1368	130849	2962
1369	130946	2867
1370	131042	2771
1371	131136	2676
1372	131235	2580
1373	131329	2485
1374	131440	2389
1375	131546	2294
1376	131651	2198
1377	131748	2103
1378	131847	2007
1379	131942	1912
1380	132039	1816
1381	132136	1721
1382	132235	1625
1383	132331	1529
1384	132430	1434
1385	132521	1338
1386	132617	1242
1387	132712	1147
1388	132802	1051
1389	132899	956
1390	132998	860
1391	133099	764
1392	133197	669
1393	133292	573
1394	133390	478
1395	133489	382
1396	133589	286
1397	133692	191
1398	133775	95
1399	133869	0
