iter	Logloss
0	0.5745109933
1	0.5013068903
2	0.4578842616
3	0.4300529074
4	0.4117488199
5	0.398048173
6	0.3891373068
7	0.381626103
8	0.3771453225
9	0.3742053214
10	0.3715833738
11	0.3692771767
12	0.3677030079
13	0.366718489
14	0.3656219577
15	0.36499761
16	0.3645322732
17	0.3640670031
18	0.3635321775
19	0.3631998805
20	0.3628817589
21	0.3625624048
22	0.3623573349
23	0.3621744262
24	0.3616604901
25	0.3615487916
26	0.3613477974
27	0.3611896316
28	0.36105902
29	0.3609425686
30	0.3605638814
31	0.3602631701
32	0.3601802968
33	0.3600453355
34	0.3599345695
35	0.3598210744
36	0.359720251
37	0.3595336466
38	0.3594537365
39	0.3593956608
40	0.3593188952
41	0.3592694423
42	0.3592053893
43	0.3591553588
44	0.3591097918
45	0.3590691279
46	0.3590063118
47	0.3588432997
48	0.3588022532
49	0.3587764428
50	0.3586183171
51	0.3585411597
52	0.3584736679
53	0.3584257892
54	0.3583901197
55	0.3581195837
56	0.3579681846
57	0.357933757
58	0.3579186632
59	0.3578318603
60	0.3577516702
61	0.3575633458
62	0.3575136604
63	0.3574822002
64	0.3574453133
65	0.3574065746
66	0.3573789698
67	0.3573372257
68	0.3573102655
69	0.3572738877
70	0.3572353276
71	0.3571608804
72	0.3571132937
73	0.3570784269
74	0.357066153
75	0.3569922833
76	0.3569704488
77	0.3569168278
78	0.3568941991
79	0.3568654672
80	0.356658533
81	0.3566417253
82	0.3566126067
83	0.3564979448
84	0.3563188444
85	0.3562793169
86	0.3562381693
87	0.3561497717
88	0.3561097338
89	0.356078511
90	0.3560565606
91	0.3560141863
92	0.3558437476
93	0.3556837781
94	0.3555805762
95	0.3555502292
96	0.3554451764
97	0.3552620436
98	0.3552146686
99	0.3551191176
100	0.3550159869
101	0.3549052878
102	0.3548376426
103	0.3546203484
104	0.3544848324
105	0.354413632
106	0.3543621747
107	0.3542051723
108	0.3541702407
109	0.3541026663
110	0.3540687413
111	0.3540274597
112	0.3539503711
113	0.3539111427
114	0.3538572855
115	0.3537746807
116	0.3537122262
117	0.353656315
118	0.3534438237
119	0.3533922827
120	0.3533401389
121	0.353250836
122	0.3532159276
123	0.3530813206
124	0.3530247095
125	0.3529919946
126	0.3529505055
127	0.3527557419
128	0.3526987418
129	0.3526442315
130	0.3526023147
131	0.3525591247
132	0.3524095934
133	0.3523693776
134	0.3523304554
135	0.3523071849
136	0.3522563034
137	0.352217898
138	0.352123532
139	0.3519802459
140	0.3518645791
141	0.351837598
142	0.3517681537
143	0.3517477685
144	0.3517423337
145	0.351704891
146	0.3516634236
147	0.3516334388
148	0.3516169594
149	0.351581684
150	0.3515674285
151	0.3515169435
152	0.3513778873
153	0.3513403315
154	0.3513018971
155	0.3512341902
156	0.3511867919
157	0.3511276748
158	0.3510766275
159	0.351040987
160	0.3510117594
161	0.350975726
162	0.3508424705
163	0.3507888879
164	0.3506486805
165	0.3505974005
166	0.3505552622
167	0.3505066764
168	0.3504670275
169	0.3504248074
170	0.3504110009
171	0.35038785
172	0.3503530967
173	0.3502943057
174	0.3502752108
175	0.3502394839
176	0.3500980386
177	0.3499346736
178	0.3496844263
179	0.3496542463
180	0.3496242583
181	0.3495597756
182	0.3495248528
183	0.3494897009
184	0.3493804174
185	0.3493497631
186	0.3493230357
187	0.3492932213
188	0.3492606172
189	0.3492227507
190	0.3491500047
191	0.3491186744
192	0.3490860858
193	0.3490463428
194	0.3490214793
195	0.3489850004
196	0.3489535257
197	0.3489331512
198	0.3487560593
199	0.3487365994
200	0.3487112327
201	0.3486612997
202	0.3484998375
203	0.3484688002
204	0.3484549782
205	0.3484075718
206	0.3483795912
207	0.3482419059
208	0.3482211599
209	0.3481790125
210	0.3481531947
211	0.3481196572
212	0.348102845
213	0.3480717905
214	0.3480096596
215	0.3479804298
216	0.3479569138
217	0.3479396321
218	0.3478954982
219	0.3478614033
220	0.3478251
221	0.3477910379
222	0.3477555837
223	0.3477227108
224	0.3477011147
225	0.3476856652
226	0.347522601
227	0.3475053094
228	0.347485625
229	0.3473786818
230	0.3473553217
231	0.3473246897
232	0.3473087084
233	0.3472968615
234	0.3472676708
235	0.3472355347
236	0.3472101019
237	0.3472034577
238	0.3471840965
239	0.3471783933
240	0.3471448989
241	0.3471079829
242	0.3470808148
243	0.3469804781
244	0.3469548197
245	0.3468980693
246	0.3468876706
247	0.3468530858
248	0.3468296891
249	0.3468023828
250	0.3467694372
251	0.3467442961
252	0.3467171043
253	0.3466933278
254	0.3466780327
255	0.346647099
256	0.3466235259
257	0.3465998007
258	0.3465712166
259	0.3465298621
260	0.346507069
261	0.3464896358
262	0.3463718767
263	0.3463584841
264	0.3462623529
265	0.3462448812
266	0.3462217195
267	0.3461987101
268	0.3461262852
269	0.3460795026
270	0.3460536724
271	0.3460400457
272	0.3460117792
273	0.3459598466
274	0.3459003714
275	0.3458865481
276	0.3458486347
277	0.345824743
278	0.3457293058
279	0.3456893534
280	0.3456607681
281	0.3456365479
282	0.3455524935
283	0.3454859195
284	0.3454639715
285	0.3454291621
286	0.3453860439
287	0.3453403616
288	0.3453131269
289	0.3452982412
290	0.3452738705
291	0.345189617
292	0.3451193941
293	0.3450999601
294	0.3450721818
295	0.3450560779
296	0.345030481
297	0.3450102691
298	0.3449996143
299	0.3449732049
300	0.3449419202
301	0.3448837211
302	0.3448551753
303	0.3448295612
304	0.3447898814
305	0.344678225
306	0.3446471831
307	0.3445328699
308	0.3444945725
309	0.344462917
310	0.3444364582
311	0.3444282462
312	0.3444037102
313	0.3443447747
314	0.3443395546
315	0.3443146897
316	0.3442230907
317	0.34417616
318	0.3441605596
319	0.3440930084
320	0.3439987996
321	0.3439638638
322	0.3439434127
323	0.3439225946
324	0.3438446351
325	0.3438248199
326	0.343802731
327	0.3437795566
328	0.3437570541
329	0.3437368005
330	0.3436654672
331	0.3436431888
332	0.3436207804
333	0.3435616166
334	0.3434835151
335	0.3433982163
336	0.3433669958
337	0.3433411481
338	0.3433244823
339	0.3432893003
340	0.3432679272
341	0.3432435188
342	0.3432237328
343	0.3431952497
344	0.3431765794
345	0.3431539515
346	0.3431145018
347	0.3430882924
348	0.3430622672
349	0.3430421062
350	0.3430286565
351	0.3430198693
352	0.3429965266
353	0.3429785131
354	0.3429581056
355	0.342940308
356	0.342909325
357	0.342887267
358	0.3428611784
359	0.3428250579
360	0.3428060196
361	0.3427749306
362	0.3427333985
363	0.3426970067
364	0.3426200712
365	0.3425304109
366	0.3423907329
367	0.3423633396
368	0.3423436321
369	0.3423158709
370	0.3422414764
371	0.3422323872
372	0.3422150824
373	0.3422003939
374	0.3421624279
375	0.3421324898
376	0.3420870652
377	0.3420523572
378	0.3420308676
379	0.3420066389
380	0.3419720982
381	0.3419627649
382	0.3419416066
383	0.3419132805
384	0.3418930908
385	0.3418813551
386	0.3418738502
387	0.3418621013
388	0.3418436913
389	0.3418167104
390	0.3417493098
391	0.341727104
392	0.3416845023
393	0.3416615445
394	0.3416442028
395	0.3416212903
396	0.3416084255
397	0.3415730832
398	0.3415162773
399	0.3414685249
400	0.341455115
401	0.3414492931
402	0.341440578
403	0.3414223419
404	0.3413588639
405	0.3413374284
406	0.3413152216
407	0.3412968269
408	0.3412888881
409	0.341267378
410	0.3412504546
411	0.3412224172
412	0.3411949132
413	0.3411940803
414	0.34116753
415	0.3411419304
416	0.3411309571
417	0.3411091637
418	0.341083393
419	0.3410617368
420	0.3410378518
421	0.3410245296
422	0.3410135365
423	0.3409953054
424	0.3409790567
425	0.3409629126
426	0.3409477772
427	0.3409411687
428	0.3409162202
429	0.3409081683
430	0.3408858685
431	0.3408611004
432	0.3408237544
433	0.3408082848
434	0.3407805834
435	0.3407307335
436	0.3406870637
437	0.3406792695
438	0.340651984
439	0.3405996905
440	0.3405631013
441	0.3405509736
442	0.3404860547
443	0.3404639714
444	0.3404173055
445	0.3403853146
446	0.3403661559
447	0.3403515954
448	0.3403367338
449	0.3403224688
450	0.3403025457
451	0.3402729024
452	0.3402437353
453	0.3402238792
454	0.3402020201
455	0.3401741136
456	0.340139583
457	0.3401025728
458	0.3400774154
459	0.3400322846
460	0.3400105585
461	0.3399435155
462	0.3399093464
463	0.3398855681
464	0.3398726128
465	0.3398335192
466	0.3398025842
467	0.3397963592
468	0.3397743039
469	0.339758669
470	0.3397172029
471	0.3396994179
472	0.3396912122
473	0.3396511612
474	0.3396401407
475	0.3396368091
476	0.3396213232
477	0.3396085413
478	0.3395946804
479	0.3395748603
480	0.3395582748
481	0.3395248491
482	0.3395104723
483	0.3395034664
484	0.3394925203
485	0.3394691274
486	0.339432727
487	0.3394150395
488	0.3393965353
489	0.3393804849
490	0.3393631684
491	0.3393394531
492	0.3393161249
493	0.3392954848
494	0.3392732176
495	0.3392469902
496	0.3392268166
497	0.3392042739
498	0.3391750078
499	0.3391516218
500	0.3391242398
501	0.3391053772
502	0.3390875809
503	0.3390649984
504	0.339055188
505	0.3390309262
506	0.3389231055
507	0.3389019934
508	0.3388911112
509	0.3388736484
510	0.3388675254
511	0.3388490106
512	0.3388253883
513	0.338799819
514	0.3387793602
515	0.3387628881
516	0.33875003
517	0.3387398146
518	0.338718762
519	0.3386872214
520	0.3386683123
521	0.3386660629
522	0.3386458532
523	0.3386186885
524	0.3385982456
525	0.3385791409
526	0.3385744683
527	0.3385561209
528	0.3385416106
529	0.3385174059
530	0.338445073
531	0.3384340557
532	0.3384207595
533	0.3383595591
534	0.3383361202
535	0.3383063904
536	0.3382899727
537	0.3382699518
538	0.3382615303
539	0.3382441007
540	0.3382150244
541	0.3382030312
542	0.3381878705
543	0.338158994
544	0.3381352218
545	0.3381231388
546	0.3381066657
547	0.3380883335
548	0.3380701908
549	0.3380544986
550	0.3380282849
551	0.3379888103
552	0.3379682571
553	0.3379434368
554	0.3379291509
555	0.3379044385
556	0.3378897807
557	0.3378893563
558	0.3378709611
559	0.337857484
560	0.3378373957
561	0.3378266987
562	0.3378089212
563	0.3377888638
564	0.3377703481
565	0.3377471126
566	0.3377375298
567	0.3377283466
568	0.3377087714
569	0.3376950998
570	0.3376714026
571	0.33766539
572	0.3376382642
573	0.337614551
574	0.3375909727
575	0.3375779954
576	0.337573742
577	0.3375570774
578	0.3375390219
579	0.3375243162
580	0.3375119559
581	0.3374896829
582	0.3374678894
583	0.3374651146
584	0.3374410461
585	0.3374341867
586	0.3374200865
587	0.3373966365
588	0.3373742491
589	0.3373563795
590	0.3373231122
591	0.3373033277
592	0.3372790153
593	0.3372640242
594	0.3372554062
595	0.3372464862
596	0.3372306854
597	0.3372081202
598	0.3371559642
599	0.337130146
600	0.3371092041
601	0.337089861
602	0.3370732511
603	0.3370579873
604	0.3370417472
605	0.3370202697
606	0.3370021755
607	0.3369841284
608	0.3369680403
609	0.3369476217
610	0.3369446974
611	0.3369356738
612	0.3369185488
613	0.3368987803
614	0.3368826543
615	0.3368594247
616	0.3368540622
617	0.3368178845
618	0.3368047455
619	0.3367838146
620	0.3367610769
621	0.3367441448
622	0.3367353992
623	0.3367161131
624	0.336690665
625	0.3366722099
626	0.3366563472
627	0.3366369897
628	0.3366311945
629	0.336612665
630	0.3365879592
631	0.3365699136
632	0.3365539424
633	0.3365462664
634	0.3365256123
635	0.3365236715
636	0.3364962195
637	0.3364802131
638	0.3364639979
639	0.3364471674
640	0.3364238537
641	0.3364127414
642	0.3363891753
643	0.3363795136
644	0.3363261948
645	0.336306763
646	0.336295168
647	0.3362883064
648	0.3362796
649	0.3362670074
650	0.3362525656
651	0.3362321894
652	0.3362149081
653	0.3361920713
654	0.3361723252
655	0.3361511937
656	0.3361412649
657	0.3361248855
658	0.3361069385
659	0.3360906094
660	0.3360674029
661	0.3360458178
662	0.336037167
663	0.3360267691
664	0.3360035494
665	0.3359834273
666	0.3359623572
667	0.3359471223
668	0.3359279434
669	0.3359196671
670	0.3358874698
671	0.3358708056
672	0.335857729
673	0.3358252929
674	0.3358089968
675	0.3357952687
676	0.3357709158
677	0.335740515
678	0.3357250439
679	0.3357037734
680	0.3356847259
681	0.3356594392
682	0.3356492082
683	0.3356272294
684	0.3356135445
685	0.335595264
686	0.3355611935
687	0.3355414039
688	0.3355224015
689	0.3355008731
690	0.3354827844
691	0.3354583513
692	0.3354416298
693	0.335422325
694	0.3354103536
695	0.3353923377
696	0.3353769479
697	0.3353537241
698	0.3353318333
699	0.3353252873
700	0.3352983565
701	0.335292083
702	0.3352736002
703	0.3352546967
704	0.3352410465
705	0.3352268924
706	0.3352098484
707	0.3351845497
708	0.3351750876
709	0.3351711149
710	0.3351291377
711	0.3351087143
712	0.3350821706
713	0.3350794427
714	0.3350619739
715	0.3350477073
716	0.3350371157
717	0.335029488
718	0.3350023597
719	0.3349922256
720	0.3349818405
721	0.3349721217
722	0.3349554605
723	0.3349464901
724	0.3349219235
725	0.3349025488
726	0.3348838131
727	0.334863869
728	0.3348498235
729	0.3348398221
730	0.3348188421
731	0.3347972923
732	0.3347770514
733	0.3347692496
734	0.3347566421
735	0.3347351281
736	0.3346914477
737	0.3346749072
738	0.3346556961
739	0.334640968
740	0.3346352189
741	0.3346252266
742	0.3346121665
743	0.3345950216
744	0.3345879991
745	0.3345714299
746	0.3345609451
747	0.3345525464
748	0.3345364798
749	0.3345337366
750	0.3345157628
751	0.3345094592
752	0.3344897205
753	0.3344678303
754	0.3344635631
755	0.3344455978
756	0.3344214716
757	0.3344052517
758	0.334392404
759	0.3343821447
760	0.3343720758
761	0.3343506775
762	0.3343388906
763	0.3343270643
764	0.3343024365
765	0.3342790962
766	0.334263957
767	0.3342369001
768	0.3342241882
769	0.3342089255
770	0.3341942441
771	0.3341785377
772	0.3341571134
773	0.3341356949
774	0.3341302348
775	0.3341209559
776	0.3341069872
777	0.3340976462
778	0.3340841087
779	0.3340608001
780	0.3340388912
781	0.3340196134
782	0.3340013693
783	0.3339844748
784	0.333965718
785	0.3339491848
786	0.3339378192
787	0.3339164252
788	0.3339104968
789	0.3338965149
790	0.3338771391
791	0.3338637967
792	0.3338383722
793	0.3338350625
794	0.3338244619
795	0.3338113876
796	0.3338009979
797	0.3337789751
798	0.3337762295
799	0.3337572717
800	0.333740149
801	0.3337190446
