iter	Logloss
140	0.3452944881
141	0.3452032764
142	0.3451160156
143	0.3450196489
144	0.3448949222
145	0.3448182215
146	0.3447480603
147	0.3446348878
148	0.3445767302
149	0.3444815178
150	0.34442571
151	0.3443411407
152	0.3442488312
153	0.3441612623
154	0.3441046705
155	0.3440473349
156	0.3439753345
157	0.3438571585
158	0.3437038001
159	0.3435297179
160	0.3434448365
161	0.3433814552
162	0.3432620246
163	0.3431669947
164	0.3430974061
165	0.3430063538
166	0.342825159
167	0.3427236214
168	0.3426722682
169	0.3426039644
170	0.3425030226
171	0.342324246
172	0.3422270838
173	0.3421461317
174	0.3420149723
175	0.3419166048
176	0.3418022435
177	0.341738699
178	0.3415917831
179	0.3415099958
180	0.341438269
181	0.3412637541
182	0.3411997081
183	0.3411431814
184	0.3410371424
185	0.3409459782
186	0.3408677318
187	0.3408075795
188	0.3407615699
189	0.3406590204
190	0.3406247371
191	0.3404619726
192	0.3403280027
193	0.3402427032
194	0.3401233819
195	0.3400852612
196	0.3400194472
197	0.3399744233
198	0.3399377255
199	0.3398622036
200	0.3397906182
201	0.3396842842
202	0.3396363264
203	0.3395451152
204	0.3394811236
205	0.3394307116
206	0.3393763114
207	0.3392826984
208	0.3392117486
209	0.3391246375
210	0.3390367427
211	0.3389625104
212	0.3388884092
213	0.3388703226
214	0.3388329004
215	0.3387559606
216	0.3387048224
217	0.3386495551
218	0.3385754705
219	0.3384447544
220	0.3383751591
221	0.3382914157
222	0.3382324058
223	0.338161766
224	0.3380986942
225	0.3380363554
226	0.3378699049
227	0.3377869686
228	0.3377164777
229	0.3376810148
230	0.3375910127
231	0.3374966638
232	0.3374284385
233	0.3373059466
234	0.3372718515
235	0.3371803086
236	0.3371438087
237	0.3370860731
238	0.3370400583
239	0.3369847109
240	0.3368629178
241	0.336743053
242	0.3366275671
243	0.3365697464
244	0.3364940628
245	0.3364456131
246	0.3363925366
247	0.3363258688
248	0.3362414811
249	0.3361875877
250	0.3360955547
251	0.3360426783
252	0.3359682746
253	0.3358985626
254	0.3358248454
255	0.3357390777
256	0.3357007654
257	0.3356128838
258	0.3355425195
259	0.3354666396
260	0.3353926901
261	0.3352636538
262	0.3352006999
263	0.3351590939
264	0.3350792967
265	0.3349840861
266	0.3349520964
267	0.3348913591
268	0.3347981971
269	0.3347260244
270	0.3347093532
271	0.334675262
272	0.3346045725
273	0.3345330535
274	0.3344791698
275	0.3344349744
276	0.3343567673
277	0.3343408796
278	0.3342612505
279	0.3342272333
280	0.3341238531
281	0.334060171
282	0.3340029155
283	0.3339829646
284	0.3339522498
285	0.3338838902
286	0.3338043667
287	0.3337318055
288	0.3336761242
289	0.3336241052
290	0.3335494206
291	0.3335038892
292	0.3334511483
293	0.3334024679
294	0.3333077558
295	0.3332362048
296	0.3331388293
297	0.3330465123
298	0.3329329889
299	0.3329097326
300	0.3328132343
301	0.3327553874
302	0.3326758322
303	0.3326022924
304	0.3325745974
305	0.332511582
306	0.3324418094
307	0.3323607968
308	0.3322851432
309	0.3321951108
310	0.3321250174
311	0.33208221
312	0.3320200342
313	0.3319673324
314	0.3319229754
315	0.3318535097
316	0.3317893606
317	0.3317265022
318	0.3317044078
319	0.3316776309
320	0.3316092944
321	0.3315723859
322	0.3314858278
323	0.3314195887
324	0.331372944
325	0.3313134488
326	0.3312671109
327	0.3311788712
328	0.3311246995
329	0.3310505441
330	0.3310171341
331	0.3309412534
332	0.330889228
333	0.330827795
334	0.330723051
335	0.3306931169
336	0.3306326294
337	0.3305803694
338	0.3305147463
339	0.3304386685
340	0.330385508
341	0.3303012204
342	0.3302220022
343	0.3301437983
344	0.330061512
345	0.3299679459
346	0.3299174234
347	0.3298516937
348	0.3297622803
349	0.3296909572
350	0.329594739
351	0.3295272918
352	0.3294743108
353	0.3293743913
354	0.3293134994
355	0.3292800423
356	0.3292297712
357	0.3292053627
358	0.329127455
359	0.3290734576
360	0.329035893
361	0.3290176443
362	0.3289547158
363	0.3289214794
364	0.3288632861
365	0.328785554
366	0.3287058967
367	0.3286745715
368	0.3286034236
369	0.3285178208
370	0.328486695
371	0.3284192093
372	0.3283387351
373	0.3282867831
374	0.3282421144
375	0.328152113
376	0.328068655
377	0.3280172784
378	0.3279557365
379	0.32792457
380	0.327877783
381	0.3278361655
382	0.3277819738
383	0.327706773
384	0.3276790591
385	0.3275957873
386	0.3275524374
387	0.3274922563
388	0.3274282153
389	0.3273725627
390	0.3272798383
391	0.3272319644
392	0.3271635827
393	0.3271310702
394	0.3270771204
395	0.327006656
396	0.326938956
397	0.3269000105
398	0.3268566053
399	0.3268044846
400	0.3267426263
401	0.3266462257
402	0.326573721
403	0.3265366178
404	0.3264724093
405	0.3263947535
406	0.3263376834
407	0.326266296
408	0.3261835393
409	0.326121691
410	0.3260753785
411	0.3259755637
412	0.3259143855
413	0.3258618452
414	0.3258053502
415	0.3257339777
416	0.3256859341
417	0.3255962642
418	0.3255410217
419	0.325453161
420	0.3254213471
421	0.3253414979
422	0.3252572818
423	0.3251544345
424	0.3250878589
425	0.3250278625
426	0.3249928726
427	0.3249676064
428	0.3249172651
429	0.324851247
430	0.3247699106
431	0.3246770451
432	0.3246666833
433	0.3246006938
434	0.324541007
435	0.3244833919
436	0.3244067355
437	0.3243665355
438	0.3243251855
439	0.3242559803
440	0.3241809631
441	0.3240907422
442	0.3240358857
443	0.3239752179
444	0.3239342961
445	0.3239275037
446	0.3238673508
447	0.3237737344
448	0.3236927079
449	0.3236472028
450	0.3236192926
451	0.3235378477
452	0.3234507139
453	0.3234088941
454	0.3233769123
455	0.3233010621
456	0.3232487851
457	0.3231972933
458	0.3231784449
459	0.3231395851
460	0.3231219893
461	0.3230571687
462	0.3229976208
463	0.3229157034
464	0.3228417351
465	0.3227935809
466	0.3227471445
467	0.322662921
468	0.3225762944
469	0.3225196601
470	0.3224880555
471	0.3224265801
472	0.3223836444
473	0.3223530937
474	0.3222990684
475	0.3222700776
476	0.3222400478
477	0.322174591
478	0.3221004465
479	0.3220774608
480	0.3220141872
481	0.3219818523
482	0.3219784237
483	0.3218905066
484	0.3218169807
485	0.3217603051
486	0.3217065284
487	0.321664592
488	0.3216167134
489	0.3216000036
490	0.3215710321
491	0.3214944805
492	0.3214781104
493	0.3214283978
494	0.3213844477
495	0.3213300049
496	0.3212764446
497	0.3211853027
498	0.3211389481
499	0.3210669416
500	0.3209978751
501	0.3209641907
502	0.3208863766
503	0.3208623285
504	0.3208103381
505	0.3207439175
506	0.3207069798
507	0.3206332504
508	0.3205731272
509	0.3205367508
510	0.3204925656
511	0.320450779
512	0.320390496
513	0.3203341914
514	0.3202691801
515	0.3201895154
516	0.3201572079
517	0.320096437
518	0.3200645656
519	0.320023983
520	0.3199887541
521	0.3199533355
522	0.3198941556
523	0.3198306203
524	0.3197590426
525	0.3197206997
526	0.3196752584
527	0.3196520589
528	0.3196348694
529	0.3195432216
530	0.3194566475
