iter	Passed	Remaining
171	16070	114736
172	16180	114757
173	16289	114774
174	16376	114638
175	16478	114602
176	16587	114613
177	16692	114595
178	16792	114544
179	16877	114394
180	16983	114377
181	17086	114347
182	17178	114244
183	17277	114180
184	17360	114017
185	17456	113935
186	17542	113794
187	17639	113717
188	17729	113601
189	17838	113603
190	17949	113619
191	18062	113646
192	18178	113684
193	18279	113632
194	18372	113533
195	18480	113523
196	18570	113399
197	18676	113379
198	18777	113327
199	18863	113182
200	18954	113069
201	19060	113043
202	19166	113016
203	19268	112966
204	19368	112905
205	19494	112989
206	19595	112936
207	19703	112914
208	19793	112792
209	19898	112756
210	19987	112632
211	20091	112585
212	20186	112495
213	20285	112421
214	20388	112375
215	20492	112328
216	20589	112245
217	20675	112100
218	20758	111944
219	20862	111899
220	20943	111728
221	21035	111620
222	21134	111547
223	21233	111474
224	21327	111377
225	21412	111232
226	21515	111181
227	21626	111169
228	21727	111103
229	21816	110978
230	21919	110924
231	22015	110837
232	22102	110703
233	22203	110639
234	22306	110581
235	22401	110490
236	22483	110330
237	22568	110184
238	22673	110139
239	22773	110071
240	22879	110031
241	22965	109890
242	23059	109794
243	23157	109713
244	23251	109614
245	23357	109571
246	23455	109491
247	23557	109429
248	23641	109284
249	23724	109132
250	23816	109024
251	23921	108976
252	24018	108890
253	24112	108790
254	24207	108697
255	24303	108607
256	24397	108508
257	24474	108334
258	24554	108170
259	24638	108031
260	24734	107939
261	24827	107839
262	24915	107715
263	25015	107641
264	25094	107482
265	25177	107334
266	25258	107181
267	25341	107039
268	25435	106940
269	25519	106804
270	25615	106716
271	25699	106577
272	25795	106487
273	25892	106403
274	25992	106331
275	26069	106169
276	26167	106088
277	26265	106005
278	26339	105832
279	26434	105737
280	26518	105600
281	26613	105510
282	26709	105421
283	26806	105336
284	26883	105175
285	26982	105097
286	27068	104973
287	27144	104806
288	27222	104651
289	27316	104554
290	27410	104463
291	27494	104328
292	27574	104180
293	27666	104077
294	27759	103982
295	27864	103926
296	27959	103837
297	28047	103720
298	28151	103662
299	28249	103582
300	28336	103459
301	28429	103361
302	28516	103241
303	28605	103130
304	28702	103048
305	28799	102963
306	28898	102887
307	29000	102820
308	29089	102707
309	29179	102598
310	29273	102504
311	29370	102420
312	29445	102258
313	29540	102167
314	29633	102070
315	29710	101919
316	29802	101818
317	29902	101742
318	30003	101674
319	30100	101587
320	30188	101473
321	30269	101338
322	30365	101249
323	30460	101160
324	30562	101090
325	30656	100995
326	30750	100903
327	30846	100815
328	30939	100718
329	31031	100617
330	31112	100481
331	31205	100383
332	31306	100312
333	31400	100219
334	31493	100121
335	31572	99980
336	31667	99887
337	31761	99795
338	31843	99664
339	31941	99582
340	32033	99482
341	32130	99398
342	32215	99277
343	32307	99175
344	32400	99080
345	32491	98977
346	32585	98884
347	32661	98736
348	32741	98599
349	32838	98515
350	32919	98382
351	33005	98266
352	33093	98156
353	33187	98062
354	33276	97955
355	33369	97860
356	33452	97735
357	33542	97628
358	33636	97537
359	33736	97461
360	33824	97351
361	33921	97267
362	34010	97159
363	34118	97105
364	34221	97037
365	34322	96965
366	34412	96861
367	34498	96745
368	34597	96666
369	34685	96557
370	34771	96442
371	34873	96372
372	34979	96310
373	35075	96223
374	35174	96142
375	35270	96055
376	35371	95982
377	35468	95896
378	35567	95817
379	35655	95705
380	35761	95645
381	35846	95527
382	35951	95464
383	36053	95392
384	36149	95303
385	36234	95185
386	36335	95111
387	36419	94990
388	36526	94930
389	36624	94849
390	36708	94728
391	36793	94612
392	36883	94508
393	36976	94411
394	37075	94330
395	37174	94250
396	37272	94166
397	37374	94092
398	37458	93974
399	37558	93896
400	37666	93836
401	37771	93770
402	37873	93696
403	37976	93624
404	38060	93505
405	38154	93413
406	38255	93336
407	38359	93266
408	38459	93185
409	38556	93100
410	38653	93013
411	38750	92925
412	38846	92836
413	38926	92710
414	39016	92604
415	39113	92518
416	39200	92409
417	39301	92331
418	39391	92227
419	39497	92161
420	39606	92100
421	39707	92024
422	39801	91929
423	39882	91805
424	39980	91719
425	40072	91621
426	40165	91525
427	40276	91468
428	40381	91399
429	40503	91368
430	40641	91372
431	40766	91347
432	40890	91318
433	40986	91228
434	41078	91127
435	41175	91040
436	41271	90947
437	41365	90852
438	41463	90767
439	41564	90685
440	41644	90559
441	41738	90465
442	41817	90336
443	41911	90241
444	42015	90168
445	42112	90078
446	42211	89995
447	42303	89895
448	42399	89804
449	42496	89715
450	42591	89622
451	42688	89532
452	42792	89457
453	42891	89373
454	42988	89282
455	43078	89180
456	43176	89093
457	43286	89029
458	43386	88946
459	43482	88855
460	43578	88763
461	43670	88664
462	43746	88531
463	43840	88437
464	43936	88345
465	44032	88254
466	44117	88140
467	44209	88040
468	44289	87918
469	44382	87819
470	44481	87734
471	44576	87641
472	44653	87512
473	44761	87445
474	44870	87379
475	44987	87329
476	45095	87259
477	45212	87208
478	45321	87141
479	45429	87074
480	45531	86992
481	45636	86917
482	45739	86838
483	45825	86728
484	45925	86642
485	46007	86524
486	46114	86453
487	46201	86344
488	46301	86259
489	46401	86174
490	46506	86098
491	46602	86006
492	46697	85911
493	46793	85820
494	46892	85732
495	46973	85612
496	47059	85502
497	47151	85403
498	47246	85308
499	47333	85200
500	47415	85082
501	47512	84991
502	47601	84887
503	47691	84785
504	47782	84683
505	47873	84583
506	47962	84479
507	48063	84395
508	48158	84300
509	48250	84201
510	48337	84094
511	48435	84004
512	48525	83902
513	48619	83807
514	48717	83717
515	48808	83617
516	48905	83527
517	49003	83438
518	49082	83317
519	49169	83210
520	49259	83108
521	49355	83015
522	49438	82900
523	49516	82779
524	49608	82680
525	49701	82584
526	49793	82484
527	49886	82389
528	49982	82296
529	50083	82213
530	50167	82101
531	50265	82012
532	50363	81922
533	50469	81847
534	50573	81768
535	50670	81677
536	50772	81594
537	50862	81492
538	50945	81380
539	51031	81271
540	51102	81140
541	51174	81010
542	51271	80920
543	51367	80828
544	51463	80735
545	51559	80644
546	51651	80545
547	51735	80435
548	51831	80343
549	51913	80229
550	52006	80133
551	52103	80043
552	52191	79938
553	52286	79845
554	52378	79747
555	52473	79654
556	52561	79550
557	52657	79457
558	52746	79355
559	52836	79254
560	52930	79160
561	53027	79069
562	53121	78975
563	53219	78885
564	53311	78787
565	53408	78697
566	53499	78598
567	53597	78508
568	53687	78408
569	53779	78310
570	53872	78214
571	53973	78128
572	54074	78044
573	54151	77925
574	54239	77821
575	54334	77728
576	54431	77637
577	54515	77528
578	54609	77434
579	54692	77323
580	54791	77235
581	54883	77138
582	54980	77047
583	55063	76938
584	55140	76819
585	55234	76724
586	55327	76629
587	55423	76536
588	55523	76451
589	55618	76357
590	55722	76276
591	55829	76199
592	55937	76123
593	56047	76050
594	56151	75969
595	56230	75854
596	56307	75736
597	56400	75641
598	56497	75549
599	56586	75448
600	56682	75356
601	56777	75263
602	56874	75171
603	56960	75066
604	57058	74978
605	57152	74883
606	57227	74763
607	57309	74653
608	57407	74563
609	57495	74461
610	57586	74362
611	57681	74269
612	57772	74171
613	57849	74054
614	57942	73958
615	58038	73867
616	58136	73777
617	58207	73653
618	58301	73559
619	58384	73451
620	58475	73353
621	58573	73264
622	58650	73148
623	58745	73055
624	58819	72936
625	58921	72851
626	59020	72763
627	59112	72667
628	59197	72562
629	59297	72474
630	59402	72393
631	59507	72313
632	59614	72234
633	59710	72142
634	59810	72055
635	59896	71950
636	59997	71864
637	60097	71777
638	60177	71666
639	60260	71558
640	60355	71465
641	60443	71364
642	60542	71276
643	60632	71177
644	60725	71082
645	60817	70985
646	60902	70880
647	60991	70780
648	61097	70700
649	61208	70624
650	61315	70546
651	61421	70465
652	61515	70371
653	61599	70264
654	61686	70162
655	61780	70067
656	61868	69966
657	61962	69873
658	62045	69766
659	62137	69669
660	62226	69569
661	62320	69475
662	62414	69381
663	62498	69275
664	62593	69181
665	62689	69090
666	62782	68995
667	62880	68905
668	62980	68817
669	63083	68732
670	63159	68618
671	63256	68527
672	63341	68424
673	63425	68318
674	63522	68228
675	63619	68136
676	63713	68042
677	63809	67950
678	63902	67855
679	63997	67762
680	64080	67656
681	64163	67550
682	64260	67459
683	64354	67364
684	64442	67264
685	64519	67152
686	64591	67036
687	64680	66936
688	64771	66839
689	64855	66735
690	64955	66647
691	65046	66550
692	65145	66461
693	65233	66361
694	65325	66264
695	65416	66168
696	65494	66058
697	65579	65955
698	65676	65864
699	65767	65767
700	65867	65679
701	65961	65585
702	66043	65479
703	66139	65387
704	66231	65292
705	66328	65201
706	66435	65120
707	66541	65037
708	66628	64937
709	66726	64846
710	66831	64763
711	66926	64670
712	67009	64565
713	67101	64469
714	67194	64375
715	67289	64281
716	67381	64186
717	67502	64117
718	67607	64034
719	67678	63918
720	67771	63823
721	67852	63717
722	67948	63625
723	68040	63529
724	68131	63432
725	68229	63342
726	68315	63241
727	68411	63148
728	68495	63045
729	68587	62950
730	68678	62853
731	68774	62761
732	68866	62665
733	68961	62572
734	69064	62487
735	69158	62392
736	69251	62298
737	69344	62203
738	69440	62111
739	69527	62011
740	69624	61919
741	69721	61828
742	69815	61735
743	69909	61640
744	69990	61534
745	70082	61439
746	70173	61343
747	70270	61251
748	70359	61153
749	70462	61067
750	70560	60977
751	70665	60892
752	70766	60804
753	70863	60713
754	70970	60630
755	71068	60539
756	71160	60444
757	71260	60355
758	71365	60270
759	71464	60180
760	71557	60086
761	71650	59991
762	71753	59904
763	71855	59817
764	71960	59732
765	72063	59645
766	72175	59566
767	72274	59476
768	72359	59374
769	72455	59281
770	72553	59190
771	72650	59098
772	72741	59002
773	72836	58909
774	72931	58815
775	73020	58717
776	73117	58625
777	73202	58524
778	73286	58422
779	73383	58330
780	73482	58240
781	73586	58153
782	73683	58061
783	73782	57971
784	73863	57867
785	73960	57775
786	74039	57669
787	74136	57578
788	74230	57483
789	74325	57390
790	74418	57295
791	74516	57204
792	74611	57111
793	74710	57021
794	74805	56927
795	74902	56835
796	75007	56749
797	75120	56669
798	75217	56578
799	75314	56485
800	75415	56397
801	75513	56305
802	75612	56215
803	75714	56126
804	75827	56046
805	75927	55956
806	76029	55867
807	76126	55775
808	76210	55674
809	76298	55575
810	76393	55482
811	76490	55389
812	76596	55303
813	76698	55215
814	76809	55132
815	76893	55031
816	76976	54929
817	77089	54848
818	77180	54752
819	77311	54683
820	77426	54603
821	77529	54515
822	77636	54430
823	77728	54334
824	77817	54236
825	77919	54147
826	78019	54057
827	78122	53968
828	78222	53877
829	78299	53771
830	78402	53683
831	78511	53598
832	78594	53496
833	78693	53405
834	78799	53319
835	78902	53231
836	79002	53140
837	79105	53051
838	79205	52960
839	79309	52872
840	79404	52779
841	79506	52689
842	79596	52592
843	79697	52501
844	79805	52416
845	79894	52318
846	79991	52225
847	80097	52138
848	80199	52049
849	80303	51961
850	80412	51875
851	80510	51783
852	80609	51692
853	80707	51599
854	80806	51508
855	80904	51416
856	81005	51325
857	81107	51235
858	81212	51147
859	81317	51059
860	81400	50957
861	81488	50859
862	81592	50770
863	81690	50678
864	81792	50588
865	81877	50487
866	81980	50398
867	82070	50301
868	82170	50210
869	82270	50119
870	82374	50030
871	82476	49939
872	82560	49839
873	82670	49753
874	82782	49669
875	82889	49582
876	82990	49491
877	83074	49390
878	83175	49299
879	83267	49203
880	83357	49106
881	83466	49019
882	83554	48921
883	83655	48830
884	83754	48738
885	83851	48645
886	83948	48551
887	84044	48458
888	84137	48362
889	84233	48268
890	84329	48174
891	84425	48080
892	84503	47976
893	84601	47884
894	84698	47790
895	84795	47697
896	84886	47601
897	84987	47509
898	85086	47417
899	85190	47327
900	85285	47233
901	85385	47142
902	85481	47048
903	85579	46955
904	85680	46863
905	85772	46767
906	85864	46671
907	85961	46578
908	86054	46482
909	86150	46388
910	86248	46295
911	86346	46202
912	86438	46106
913	86536	46013
914	86631	45919
915	86729	45826
916	86818	45728
917	86910	45632
918	87010	45540
919	87111	45449
920	87209	45356
921	87303	45261
922	87400	45167
923	87497	45074
924	87597	44982
925	87695	44889
926	87794	44797
927	87898	44706
928	88002	44616
929	88105	44526
930	88217	44440
931	88338	44358
932	88454	44274
933	88559	44185
934	88663	44094
935	88776	44008
936	88878	43917
937	88980	43826
938	89088	43737
939	89182	43642
940	89286	43551
941	89388	43460
942	89504	43376
943	89615	43288
944	89722	43199
945	89834	43112
946	89948	43027
947	90060	42940
948	90165	42850
949	90267	42758
950	90370	42667
951	90467	42573
952	90572	42482
953	90673	42390
954	90788	42304
955	90905	42219
956	91020	42133
957	91139	42049
958	91238	41956
959	91354	41870
960	91473	41786
961	91573	41693
962	91681	41604
963	91796	41517
964	91891	41422
965	91996	41331
966	92100	41240
967	92214	41153
968	92324	41064
969	92454	40985
970	92575	40900
971	92697	40817
972	92818	40733
973	92928	40644
974	93049	40559
975	93152	40467
976	93274	40383
977	93390	40297
978	93494	40205
979	93607	40117
980	93726	40032
981	93839	39943
982	93948	39854
983	94054	39763
984	94167	39674
985	94279	39586
986	94379	39492
987	94488	39402
988	94607	39316
989	94721	39227
990	94833	39139
991	94944	39049
992	95055	38960
993	95155	38866
994	95254	38772
995	95355	38678
996	95467	38589
997	95560	38492
998	95661	38398
999	95778	38311
1000	95882	38218
1001	95996	38130
1002	96106	38040
1003	96231	37955
1004	96340	37865
1005	96425	37765
1006	96525	37670
1007	96631	37579
1008	96721	37480
1009	96818	37385
1010	96911	37288
1011	97019	37197
1012	97120	37103
1013	97216	37007
1014	97313	36911
1015	97416	36818
1016	97516	36724
1017	97616	36630
1018	97715	36535
1019	97824	36444
1020	97911	36345
1021	98001	36247
1022	98105	36154
1023	98216	36063
1024	98322	35971
1025	98416	35874
1026	98501	35775
1027	98605	35682
1028	98699	35585
1029	98798	35490
1030	98896	35395
1031	99002	35303
1032	99102	35208
1033	99197	35112
1034	99300	35018
1035	99395	34922
1036	99476	34821
1037	99571	34725
1038	99672	34631
1039	99757	34531
1040	99884	34446
1041	100007	34359
1042	100119	34269
1043	100226	34176
1044	100319	34079
1045	100418	33984
1046	100519	33890
1047	100621	33796
1048	100712	33698
1049	100817	33605
1050	100909	33508
1051	101013	33415
1052	101096	33314
1053	101202	33222
1054	101301	33127
1055	101400	33032
1056	101503	32938
1057	101608	32845
1058	101714	32752
1059	101822	32660
1060	101922	32565
1061	102018	32469
1062	102123	32375
1063	102232	32284
1064	102331	32188
1065	102430	32093
1066	102517	31994
1067	102622	31901
1068	102719	31805
1069	102817	31710
1070	102915	31614
1071	103020	31521
1072	103126	31427
1073	103226	31333
1074	103330	31239
1075	103428	31143
1076	103526	31048
1077	103632	30955
1078	103736	30861
1079	103832	30765
1080	103934	30670
1081	104036	30576
1082	104151	30485
1083	104270	30396
1084	104393	30307
1085	104499	30214
1086	104604	30120
1087	104704	30025
1088	104811	29932
1089	104915	29838
1090	105018	29743
1091	105130	29652
1092	105232	29557
1093	105330	29461
1094	105438	29368
1095	105557	29278
1096	105656	29183
1097	105768	29091
1098	105874	28997
1099	105966	28900
1100	106068	28805
1101	106167	28709
1102	106270	28614
1103	106373	28520
1104	106480	28426
1105	106584	28332
1106	106681	28236
1107	106781	28140
1108	106885	28046
1109	106969	27947
1110	107050	27846
1111	107162	27754
1112	107262	27658
1113	107365	27564
1114	107457	27466
1115	107540	27367
1116	107622	27266
1117	107716	27170
1118	107818	27074
1119	107913	26978
1120	108006	26881
1121	108103	26784
1122	108197	26688
1123	108283	26589
1124	108372	26491
1125	108469	26394
1126	108565	26298
1127	108662	26202
1128	108762	26106
1129	108863	26011
1130	108962	25915
1131	109064	25820
1132	109141	25720
1133	109237	25623
1134	109328	25526
1135	109422	25429
1136	109517	25332
1137	109624	25238
1138	109727	25143
1139	109840	25051
1140	109939	24955
1141	110033	24858
1142	110133	24763
1143	110231	24667
1144	110327	24570
1145	110422	24474
1146	110513	24376
1147	110610	24280
1148	110710	24184
1149	110804	24087
1150	110904	23992
1151	111000	23895
1152	111087	23797
1153	111190	23702
1154	111284	23605
1155	111381	23509
1156	111468	23411
1157	111544	23310
1158	111642	23214
1159	111743	23119
1160	111839	23022
1161	111935	22926
1162	112034	22830
1163	112130	22734
1164	112235	22639
1165	112333	22543
1166	112430	22447
1167	112524	22350
1168	112622	22254
1169	112718	22158
1170	112815	22062
1171	112898	21963
1172	112997	21867
1173	113078	21768
1174	113171	21671
1175	113271	21575
1176	113360	21477
1177	113452	21380
1178	113548	21284
1179	113648	21188
1180	113741	21091
1181	113834	20994
1182	113927	20898
1183	114025	20801
1184	114122	20705
1185	114224	20610
1186	114305	20511
1187	114403	20415
1188	114490	20317
1189	114593	20222
1190	114693	20126
1191	114785	20029
1192	114887	19934
1193	114991	19839
1194	115101	19745
1195	115208	19650
1196	115311	19555
1197	115407	19459
1198	115499	19362
1199	115590	19265
1200	115687	19168
1201	115762	19069
1202	115859	18972
1203	115953	18876
1204	116051	18780
1205	116144	18683
1206	116226	18584
1207	116320	18488
1208	116414	18391
1209	116511	18295
1210	116600	18197
1211	116697	18101
1212	116782	18003
1213	116881	17907
1214	116974	17810
1215	117072	17714
1216	117166	17618
1217	117270	17523
1218	117368	17427
1219	117471	17331
1220	117573	17236
1221	117669	17140
1222	117775	17045
1223	117864	16947
1224	117966	16852
1225	118061	16755
1226	118160	16659
1227	118268	16565
1228	118370	16469
1229	118467	16373
1230	118578	16279
1231	118671	16182
1232	118778	16087
1233	118880	15992
1234	118975	15895
1235	119069	15798
1236	119147	15700
1237	119242	15603
1238	119340	15507
1239	119436	15411
1240	119532	15314
1241	119631	15218
1242	119731	15122
1243	119822	15025
1244	119902	14927
1245	119982	14829
1246	120067	14731
1247	120179	14637
1248	120297	14543
1249	120412	14449
1250	120532	14355
1251	120621	14258
1252	120726	14163
1253	120830	14067
1254	120929	13971
1255	121029	13875
1256	121127	13779
1257	121223	13683
1258	121323	13587
1259	121418	13490
1260	121511	13394
1261	121612	13298
1262	121693	13200
1263	121791	13104
1264	121888	13007
1265	121993	12912
1266	122091	12816
1267	122190	12720
1268	122271	12622
1269	122371	12526
1270	122470	12430
1271	122567	12333
1272	122660	12237
1273	122757	12140
1274	122845	12043
1275	122925	11945
1276	123017	11849
1277	123114	11752
1278	123212	11656
1279	123315	11560
1280	123412	11464
1281	123507	11368
1282	123605	11271
1283	123703	11175
1284	123795	11078
1285	123896	10983
1286	123987	10886
1287	124084	10789
1288	124179	10693
1289	124260	10595
1290	124358	10499
1291	124455	10403
1292	124548	10306
1293	124649	10210
1294	124750	10114
1295	124847	10018
1296	124933	9921
1297	125021	9824
1298	125122	9728
1299	125221	9632
1300	125318	9536
1301	125416	9439
1302	125514	9343
1303	125613	9247
1304	125722	9152
1305	125825	9056
1306	125931	8960
1307	126027	8864
1308	126120	8767
1309	126200	8670
1310	126301	8574
1311	126401	8478
1312	126495	8381
1313	126575	8284
1314	126663	8187
1315	126768	8091
1316	126884	7996
1317	126988	7900
1318	127074	7803
1319	127171	7707
1320	127267	7611
1321	127366	7514
1322	127443	7417
1323	127543	7321
1324	127627	7224
1325	127732	7128
1326	127826	7031
1327	127924	6935
1328	128026	6839
1329	128123	6743
1330	128219	6646
1331	128310	6550
1332	128402	6453
1333	128498	6357
1334	128592	6261
1335	128683	6164
1336	128777	6068
1337	128880	5972
1338	128972	5875
1339	129047	5778
1340	129139	5681
1341	129234	5585
1342	129337	5489
1343	129440	5393
1344	129544	5297
1345	129632	5200
1346	129730	5104
1347	129803	5007
1348	129908	4911
1349	130036	4816
1350	130142	4720
1351	130242	4624
1352	130330	4527
1353	130431	4431
1354	130536	4335
1355	130639	4239
1356	130739	4142
1357	130833	4046
1358	130928	3950
1359	131029	3853
1360	131137	3757
1361	131244	3661
1362	131349	3565
1363	131447	3469
1364	131542	3372
1365	131640	3276
1366	131734	3180
1367	131828	3083
1368	131913	2987
1369	132014	2890
1370	132109	2794
1371	132204	2698
1372	132304	2601
1373	132400	2505
1374	132498	2409
1375	132592	2312
1376	132691	2216
1377	132788	2119
1378	132886	2023
1379	132977	1927
1380	133073	1830
1381	133173	1734
1382	133269	1638
1383	133358	1541
1384	133458	1445
1385	133553	1349
1386	133644	1252
1387	133738	1156
1388	133830	1059
1389	133926	963
1390	134019	867
