iter	Logloss
779	0.3336773501
780	0.3336521558
781	0.3336475352
782	0.3336312032
783	0.3336227001
784	0.3335993467
785	0.3335831332
786	0.3335571013
787	0.3335374401
788	0.3335164991
789	0.3335022301
790	0.3334868231
791	0.3334808419
792	0.3334573423
793	0.3334545004
794	0.3334349668
795	0.3334130715
796	0.3334068762
797	0.3333914203
798	0.3333824107
799	0.3333624919
800	0.3333472694
801	0.3333270386
802	0.333278326
803	0.3332525442
804	0.3332317204
805	0.3332213957
806	0.3332147759
807	0.3331953429
808	0.3331575037
809	0.3331427488
810	0.3331249167
811	0.3331100544
812	0.3330971069
813	0.3330781974
814	0.3330749717
815	0.3330333412
816	0.3330102512
817	0.3329964632
818	0.3329729628
819	0.3329637496
820	0.3329457137
821	0.3329240423
822	0.3329062757
823	0.3328886071
824	0.3328852652
825	0.3328819268
826	0.3328766847
827	0.3328472224
828	0.3328324754
829	0.3328292087
830	0.3328139589
831	0.3328093772
832	0.3327858972
833	0.33276527
834	0.3327496014
835	0.3327357706
836	0.3327168213
837	0.3326992905
838	0.3326829271
839	0.3326765179
840	0.3326743378
841	0.3326597554
842	0.3326354197
843	0.3326286322
844	0.3326263044
845	0.3326077184
846	0.3325649918
847	0.3325557147
848	0.3325466286
849	0.3325309953
850	0.332520587
851	0.3324993466
852	0.3324781588
853	0.332462448
854	0.3324456476
855	0.3324337827
856	0.3324074239
857	0.3323713074
858	0.3323485306
859	0.3323401774
860	0.3323262839
861	0.3322855162
862	0.3322668987
863	0.3322444801
864	0.3322190159
865	0.3322009683
866	0.332186163
867	0.3321673358
868	0.332153404
869	0.3321422405
870	0.3321182462
871	0.3321118892
872	0.3320985268
873	0.3320731552
874	0.3320642235
875	0.3320618846
876	0.3320601599
877	0.332034095
878	0.3320277001
879	0.3320143489
880	0.3320076683
881	0.331997232
882	0.3319827828
883	0.3319732053
884	0.3319546698
885	0.3319352413
886	0.3319267711
887	0.3319169792
888	0.3318930631
889	0.3318734926
890	0.3318556455
891	0.3318346752
892	0.3318018762
893	0.3317905753
894	0.3317831567
895	0.3317759046
896	0.3317602605
897	0.3317461934
898	0.3317287737
899	0.331719222
900	0.3317000082
901	0.3316892596
902	0.3316717775
903	0.3316584285
904	0.331647629
905	0.3316389511
906	0.3316187136
907	0.331604278
908	0.3315753287
909	0.3315517331
910	0.3315356207
911	0.3315257574
912	0.3315116213
913	0.3314986253
914	0.3314789302
915	0.3314737508
916	0.3314479846
917	0.331428022
918	0.3314190495
919	0.3314111035
920	0.3314007012
921	0.3313799051
922	0.3313659299
923	0.3313481964
924	0.3313450792
925	0.3313276632
926	0.3313176076
927	0.3313123465
928	0.3312917728
929	0.3312624684
930	0.33126091
931	0.3312409325
932	0.3312377718
933	0.3311972787
934	0.3311684436
935	0.3311675172
936	0.3311433393
937	0.3311290077
938	0.3311202363
939	0.3311041137
940	0.3310887802
941	0.3310759999
942	0.3310539618
943	0.3310195632
944	0.3309946486
945	0.3309827567
946	0.3309480375
947	0.3309377309
948	0.3309186487
949	0.3309062259
950	0.3308924941
951	0.3308766151
952	0.3308563699
953	0.3308357802
954	0.330822295
955	0.3308086073
956	0.3307987485
957	0.3307924775
958	0.3307730988
959	0.3307577773
960	0.33074827
961	0.3307364073
962	0.3307256846
963	0.3307220986
964	0.3307171861
965	0.3307137452
966	0.330691208
967	0.3306702687
968	0.3306487805
969	0.3306436255
970	0.3306222117
971	0.3306077894
972	0.3305906764
973	0.3305689195
974	0.3305544743
975	0.3305512347
976	0.3305396369
977	0.3305345047
978	0.3305052012
979	0.3305027009
980	0.3304922122
981	0.3304898478
982	0.3304798558
983	0.3304768291
984	0.3304742876
985	0.3304656015
986	0.3304486431
987	0.3304377884
988	0.330425701
989	0.3304107936
990	0.3303937867
991	0.3303773413
992	0.3303607198
993	0.3303409817
994	0.3303242756
995	0.3303143385
996	0.3303063367
997	0.3302941917
998	0.3302838385
999	0.3302742813
1000	0.3302526012
1001	0.330242893
1002	0.3302201793
1003	0.3302047188
1004	0.3301880627
1005	0.3301704916
1006	0.3301588457
1007	0.3301443878
1008	0.3301239989
1009	0.3300981314
1010	0.3300975098
1011	0.3300916282
1012	0.3300709007
1013	0.3300607543
1014	0.3300411412
1015	0.3300160931
1016	0.3300033938
1017	0.3299834209
1018	0.3299641728
1019	0.3299474588
1020	0.329912109
1021	0.3298873071
1022	0.3298714397
1023	0.329869918
1024	0.3298461433
1025	0.3298060253
1026	0.3297875331
1027	0.3297773013
1028	0.3297643082
1029	0.329757022
1030	0.3297509465
1031	0.3297455459
1032	0.3297310709
1033	0.3297089377
1034	0.329691429
1035	0.3296717704
1036	0.3296519718
1037	0.3296142581
1038	0.3295929598
1039	0.3295895941
1040	0.3295824291
1041	0.3295574977
1042	0.3295371233
1043	0.3295244358
1044	0.3295187188
1045	0.3295000477
1046	0.3294901106
1047	0.3294821367
1048	0.3294721771
1049	0.3294662543
1050	0.3294637588
1051	0.3294452423
1052	0.329424917
1053	0.329411823
1054	0.3293998887
1055	0.3293794531
1056	0.3293639167
1057	0.3293478712
1058	0.3293333019
1059	0.3293215072
1060	0.3293094197
1061	0.3293020545
1062	0.3292798795
1063	0.3292528082
1064	0.3292411757
1065	0.3292333753
1066	0.3292303795
1067	0.3292202369
1068	0.3291978751
1069	0.3291780768
1070	0.3291707003
1071	0.329158534
1072	0.329152614
1073	0.3291332644
1074	0.3291253992
1075	0.3291084113
1076	0.3290857314
1077	0.3290714709
1078	0.3290516122
1079	0.3290452786
1080	0.3290277083
1081	0.3290136471
1082	0.3290021372
1083	0.3289776911
1084	0.3289684229
1085	0.3289498443
1086	0.328940007
1087	0.3289171103
1088	0.3289124997
1089	0.3289105672
1090	0.3289064589
1091	0.3288863587
1092	0.3288730342
1093	0.3288669057
1094	0.3288499181
1095	0.328840124
1096	0.3288220966
1097	0.3288063886
1098	0.3287888455
1099	0.3287582518
1100	0.3287364203
1101	0.3287197602
1102	0.3286849829
1103	0.328671492
1104	0.3286626646
1105	0.3286545692
1106	0.3286368404
1107	0.3286237158
1108	0.3286147793
1109	0.3286139549
1110	0.3285932664
1111	0.3285722598
1112	0.3285701242
1113	0.3285507624
1114	0.3285380781
1115	0.3285183489
1116	0.3285147367
1117	0.328491404
1118	0.3284786524
1119	0.3284619768
1120	0.3284336608
1121	0.3284144547
1122	0.3284083215
1123	0.3284047412
1124	0.3283958607
1125	0.3283793581
1126	0.3283595906
1127	0.3283423163
1128	0.3283291453
1129	0.3283100443
1130	0.3282976014
1131	0.328278464
1132	0.3282778824
1133	0.3282499747
1134	0.3282186645
1135	0.328193801
1136	0.3281799852
1137	0.3281585485
1138	0.3281346677
1139	0.3281306741
1140	0.3281173202
1141	0.3281047344
1142	0.3281009182
1143	0.3280837121
1144	0.3280650337
1145	0.3280469886
1146	0.3280341793
1147	0.3280199779
1148	0.3280118009
1149	0.3279930498
1150	0.327978512
1151	0.3279659492
1152	0.3279655309
1153	0.3279502769
1154	0.3279362005
1155	0.3279220359
1156	0.3279056344
1157	0.3278849176
1158	0.3278669044
1159	0.3278487163
1160	0.3278375053
1161	0.3278289957
1162	0.3278109469
1163	0.327787348
1164	0.3277771166
1165	0.3277574408
1166	0.3277472738
1167	0.3277297142
1168	0.3277096517
1169	0.3276937132
1170	0.3276735041
1171	0.3276608193
1172	0.3276423876
1173	0.3276247566
1174	0.3276083635
1175	0.3275885778
1176	0.327570852
1177	0.3275487575
1178	0.3275355844
1179	0.3275242931
1180	0.3275124805
1181	0.327500293
1182	0.3274859208
1183	0.3274692684
1184	0.3274530397
1185	0.3274345748
1186	0.3274331991
1187	0.3274304792
1188	0.3274159576
1189	0.3274095443
1190	0.3273989379
1191	0.3273871262
1192	0.3273840193
1193	0.3273630552
1194	0.3273435891
1195	0.3273306525
1196	0.3273168572
1197	0.3273025829
1198	0.3272871808
1199	0.3272730039
1200	0.3272621029
1201	0.3272522267
1202	0.3272384739
1203	0.3272189445
1204	0.3271989628
1205	0.3271832957
1206	0.3271654627
1207	0.3271474586
1208	0.3271310786
1209	0.3271158185
1210	0.327113788
1211	0.3271048257
1212	0.3271031864
1213	0.327087336
1214	0.327080871
1215	0.3270638514
1216	0.3270502779
1217	0.3270371575
1218	0.3270197849
1219	0.3270180905
1220	0.3270086106
1221	0.3269886738
1222	0.3269861555
1223	0.3269718992
1224	0.3269590938
1225	0.3269514686
1226	0.3269454502
1227	0.3269382814
1228	0.3269377607
1229	0.326919653
1230	0.3269159215
1231	0.326893075
1232	0.3268803176
1233	0.3268599461
1234	0.3268525409
1235	0.3268233477
1236	0.3268199154
1237	0.326793238
1238	0.3267653317
1239	0.3267498316
1240	0.3267291328
1241	0.3267046365
1242	0.3267005724
1243	0.3266881076
1244	0.3266679767
1245	0.3266460698
1246	0.326631941
1247	0.3266180269
1248	0.3266047321
1249	0.3265920209
1250	0.3265717036
1251	0.3265553751
1252	0.3265445398
1253	0.3265234413
1254	0.3265035741
1255	0.3264892235
1256	0.3264672543
1257	0.3264452193
1258	0.3264323443
1259	0.3264116414
1260	0.3263935322
1261	0.3263820713
1262	0.3263646909
1263	0.3263445426
1264	0.3263199448
1265	0.3263109055
1266	0.326299928
1267	0.3262810883
1268	0.3262646253
1269	0.3262589151
1270	0.3262406834
1271	0.3262269087
1272	0.3262117586
1273	0.3261972271
1274	0.3261802989
1275	0.3261678879
1276	0.3261536869
1277	0.3261373096
1278	0.3261341648
1279	0.3261114864
1280	0.3261035779
1281	0.3260869861
1282	0.3260808752
1283	0.3260645468
1284	0.3260626892
1285	0.3260523307
1286	0.3260327875
1287	0.3260219414
1288	0.3259997545
1289	0.3259817376
1290	0.3259654914
1291	0.3259453943
1292	0.3259306413
1293	0.3259230989
1294	0.3259180145
1295	0.3259108285
1296	0.3259006883
1297	0.3258825517
1298	0.3258803201
1299	0.325870696
1300	0.3258543449
1301	0.3258494482
1302	0.325834162
1303	0.3258140621
1304	0.3257969386
1305	0.3257847357
1306	0.325774864
1307	0.3257596138
1308	0.325739978
1309	0.325725136
1310	0.3257115459
1311	0.3257006308
1312	0.3256804088
1313	0.3256666452
1314	0.3256665112
1315	0.325655705
1316	0.3256380361
1317	0.3256292469
1318	0.3256085526
1319	0.3255878458
1320	0.3255755118
1321	0.3255683369
1322	0.3255504232
1323	0.3255432337
1324	0.3255250781
1325	0.3255142929
1326	0.3254992598
1327	0.3254942165
1328	0.3254819949
1329	0.3254673155
1330	0.3254494696
1331	0.3254430082
1332	0.3254292249
1333	0.3254244191
1334	0.3254052282
1335	0.3253900384
1336	0.3253774853
1337	0.3253713224
1338	0.3253603008
1339	0.3253469046
1340	0.3253339898
1341	0.3253193236
1342	0.3253057441
1343	0.3252903159
1344	0.3252746916
1345	0.3252392989
1346	0.3252294726
1347	0.3252270125
1348	0.3252061279
1349	0.3252023586
1350	0.3251825929
1351	0.3251635931
1352	0.3251492902
1353	0.3251460654
1354	0.3251376644
1355	0.3251284905
1356	0.3251172438
1357	0.3251064269
1358	0.3250934194
1359	0.3250704782
1360	0.3250547028
1361	0.3250466017
1362	0.3250376529
1363	0.325020595
1364	0.3250114845
1365	0.3249979813
1366	0.3249860171
1367	0.3249834512
1368	0.3249689506
1369	0.3249605809
1370	0.3249439099
1371	0.3249242353
1372	0.3249091644
1373	0.3248905549
1374	0.3248871973
1375	0.3248750348
1376	0.3248645047
1377	0.3248465518
1378	0.3248197304
1379	0.3248068435
1380	0.3247912096
1381	0.3247826934
1382	0.3247696087
1383	0.3247561717
1384	0.3247442057
1385	0.3247316045
1386	0.3247223051
1387	0.3247069621
1388	0.3246899659
1389	0.32467448
1390	0.3246629265
